timestamps,TP9,AF7,AF8,TP10,Right AUX
1763445351.745,-15.137,-12.207,-19.531,-15.137,0.000
1763445351.749,-17.090,-16.113,-11.719,-4.395,0.000
1763445351.753,1.465,-17.578,-11.719,3.906,0.000
1763445351.757,-17.090,-13.184,-13.184,-5.371,0.000
1763445351.761,-39.551,-13.672,-7.812,-15.625,0.000
1763445351.765,-16.113,-22.461,-8.789,-13.184,0.000
1763445351.769,-9.766,-24.902,-15.625,-12.695,0.000
1763445351.773,-24.902,-22.949,-17.578,-15.137,0.000
1763445351.777,-31.738,-23.926,-19.531,-30.273,0.000
1763445351.780,-19.531,-21.484,-18.555,-27.344,0.000
1763445351.784,-58.105,-18.066,-17.578,-11.719,0.000
1763445351.788,-85.449,-18.066,-22.461,-8.789,0.000
1763445351.792,-10.254,-15.625,-14.648,-11.719,0.000
1763445351.796,39.551,-12.207,-6.348,-19.531,0.000
1763445351.800,20.996,-18.555,-7.324,-28.809,0.000
1763445351.804,-0.977,-22.461,-7.812,-27.344,0.000
1763445351.808,-13.672,-18.066,-5.859,-13.184,0.000
1763445351.812,-26.367,-15.137,-5.859,-2.930,0.000
1763445351.816,-44.434,-19.043,-8.789,-6.348,0.000
1763445351.819,-50.781,-19.531,-6.348,-4.883,0.000
1763445351.823,-41.016,-20.996,-0.977,5.371,0.000
1763445351.827,-23.926,-24.414,-1.465,-0.488,0.000
1763445351.831,0.488,-26.367,-11.719,-16.113,0.000
1763445351.835,9.277,-22.949,-13.672,-14.648,0.000
1763445351.839,1.465,-20.996,-11.719,-10.742,0.000
1763445351.843,-13.672,-22.949,-11.230,-20.508,0.000
1763445351.847,-16.602,-11.719,-18.555,-16.602,0.000
1763445351.851,-18.555,-13.184,0.000,-13.672,0.000
1763445351.855,-26.855,-18.066,0.000,-26.367,0.000
1763445351.859,-44.922,-16.602,0.000,-25.879,0.000
1763445351.862,-60.547,-21.484,0.000,-20.996,0.000
1763445351.866,-56.641,-20.508,0.000,-20.508,0.000
1763445351.870,-55.176,-19.531,0.000,-19.043,0.000
1763445351.874,-48.828,-26.855,0.000,-20.996,0.000
1763445351.878,-27.832,-31.738,0.000,-22.461,0.000
1763445351.882,-28.320,-25.879,0.000,-13.184,0.000
1763445351.886,-4.883,-12.695,0.000,-0.488,0.000
1763445351.890,0.488,-7.324,0.000,-8.789,0.000
1763445351.894,-12.695,-14.648,0.000,-24.902,0.000
1763445351.898,0.000,-21.484,-9.766,-24.414,0.000
1763445351.902,0.000,-19.043,-10.742,-18.066,0.000
1763445351.905,0.000,-19.043,-20.508,-13.672,0.000
1763445351.909,0.000,-19.531,-20.996,-12.695,0.000
1763445351.913,0.000,-18.066,-15.625,-25.391,0.000
1763445351.917,0.000,-21.973,-15.625,-28.320,0.000
1763445351.921,0.000,-24.414,-10.254,-7.812,0.000
1763445351.925,0.000,-25.391,-16.602,-7.324,0.000
1763445351.929,0.000,-22.461,-21.484,-19.531,0.000
1763445351.933,0.000,-15.625,-15.625,-20.020,0.000
1763445351.937,0.000,-16.113,-15.137,-11.719,0.000
1763445351.941,0.000,-18.555,-20.020,-9.766,0.000
1763445351.944,-27.832,-13.184,-20.508,-12.207,0.000
1763445351.948,-9.277,-10.254,-13.184,-11.230,0.000
1763445351.952,-33.203,-16.113,-18.066,-12.207,0.000
1763445351.956,-34.668,-15.137,-24.414,-14.160,0.000
1763445351.960,0.488,-8.301,-25.391,-9.277,0.000
1763445351.964,4.883,-12.207,-20.996,-5.859,0.000
1763445351.968,-1.465,-16.113,-17.578,-4.395,0.000
1763445351.972,-9.766,-17.090,-15.625,3.418,0.000
1763445351.976,-35.645,-21.973,-12.695,0.977,0.000
1763445351.980,-58.105,-18.555,-11.230,-3.418,0.000
1763445351.984,-41.016,-12.207,-15.137,-11.230,0.000
1763445351.987,-20.508,-10.254,-12.695,-5.371,0.000
1763445351.991,0.000,-13.184,-9.766,-4.883,0.000
1763445351.995,0.000,-18.066,-13.672,-15.625,0.000
1763445351.999,0.000,-15.625,-12.207,-5.371,0.000
1763445352.003,0.000,-5.371,-11.719,-5.859,0.000
1763445352.007,0.000,-5.859,-14.160,-10.742,0.000
1763445352.011,0.000,-9.277,-10.742,-4.883,0.000
1763445352.015,0.000,-14.648,-10.254,-4.883,0.000
1763445352.019,0.000,-14.648,-14.160,-4.883,0.000
1763445352.023,0.000,-10.254,-17.578,-11.719,0.000
1763445352.026,0.000,-12.207,-22.461,-21.973,0.000
1763445352.030,0.000,-12.695,-16.602,-22.949,0.000
1763445352.034,0.000,-14.160,-8.789,-20.996,0.000
1763445352.038,-30.273,-15.625,0.000,-23.438,0.000
1763445352.042,-43.945,-19.531,0.000,-34.668,0.000
1763445352.046,-36.621,-19.043,0.000,-29.785,0.000
1763445352.050,-23.926,-13.184,0.000,-17.090,0.000
1763445352.054,-42.969,-18.066,0.000,-24.414,0.000
1763445352.058,-57.129,-19.043,0.000,-25.391,0.000
1763445352.062,-36.621,-16.113,0.000,-23.926,0.000
1763445352.066,-12.207,-16.113,0.000,-28.320,0.000
1763445352.069,-19.043,-17.090,0.000,-25.879,0.000
1763445352.073,-34.180,-21.484,0.000,-24.414,0.000
1763445352.077,-34.180,-18.555,0.000,-26.855,0.000
1763445352.081,-27.832,-14.160,0.000,-22.949,0.000
1763445352.085,-30.273,-15.625,-10.254,-20.996,0.000
1763445352.089,-34.180,-14.160,-11.719,-19.531,0.000
1763445352.093,-21.484,-13.184,-11.719,-18.555,0.000
1763445352.097,-15.625,-13.672,-19.043,-30.273,0.000
1763445352.101,-33.691,-15.137,-19.531,-33.691,0.000
1763445352.105,-51.270,-13.672,-11.719,-33.691,0.000
1763445352.109,-41.016,-13.672,-17.578,-37.109,0.000
1763445352.112,-38.574,-14.648,-14.648,-35.156,0.000
1763445352.116,-35.645,-16.113,-3.906,-29.785,0.000
1763445352.120,-41.992,-20.508,-4.395,-22.949,0.000
1763445352.124,-51.758,-19.531,-5.859,-23.926,0.000
1763445352.128,-45.898,-19.531,-16.602,-35.156,0.000
1763445352.132,0.000,-20.020,0.000,0.000,0.000
1763445352.136,0.000,-22.461,0.000,0.000,0.000
1763445352.140,0.000,-18.066,0.000,0.000,0.000
1763445352.144,0.000,-13.184,0.000,0.000,0.000
1763445352.148,0.000,-12.695,0.000,0.000,0.000
1763445352.152,0.000,-12.695,0.000,0.000,0.000
1763445352.155,0.000,-16.113,0.000,0.000,0.000
1763445352.159,0.000,-12.695,0.000,0.000,0.000
1763445352.163,0.000,-9.277,0.000,0.000,0.000
1763445352.167,0.000,-15.137,0.000,0.000,0.000
1763445352.171,0.000,-13.672,0.000,0.000,0.000
1763445352.175,0.000,-20.020,0.000,0.000,0.000
1763445352.179,-57.129,-26.855,-57.129,-42.480,0.000
1763445352.183,-46.387,-20.996,-39.551,-47.852,0.000
1763445352.187,-58.105,-21.484,-13.672,-48.340,0.000
1763445352.191,-57.617,-26.367,25.391,-41.992,0.000
1763445352.194,-62.012,-30.273,38.574,-42.480,0.000
1763445352.198,-60.547,-22.461,15.137,-47.363,0.000
1763445352.202,-49.805,-18.066,0.488,-42.480,0.000
1763445352.206,-53.711,-32.227,-2.930,-38.574,0.000
1763445352.210,-60.547,-37.598,-4.395,-29.785,0.000
1763445352.214,-76.172,-38.086,-13.184,-31.250,0.000
1763445352.218,-85.449,-40.039,-28.320,-42.480,0.000
1763445352.222,-89.844,-35.156,-34.668,-43.457,0.000
1763445352.226,-84.473,-30.762,-34.668,-63.965,0.000
1763445352.230,-57.129,-30.762,-33.691,-64.941,0.000
1763445352.234,-57.617,-32.227,-39.062,-64.941,0.000
1763445352.237,-61.523,-29.297,-41.504,-63.477,0.000
1763445352.241,-38.574,-28.809,-46.387,-62.500,0.000
1763445352.245,-46.387,-26.855,-46.387,-51.758,0.000
1763445352.249,-69.824,-26.367,-42.480,-55.664,0.000
1763445352.253,-79.590,-29.785,-42.969,-62.012,0.000
1763445352.257,-79.590,-25.879,-37.109,-59.570,0.000
1763445352.261,-84.473,-21.973,-44.434,-59.082,0.000
1763445352.265,-79.102,-23.926,-49.316,-57.617,0.000
1763445352.269,-76.660,-32.715,-40.039,-58.105,0.000
1763445352.273,-76.172,-38.086,-40.039,-48.828,0.000
1763445352.276,-60.547,-32.715,-30.273,-52.246,0.000
1763445352.280,-60.059,-33.203,-14.160,-58.594,0.000
1763445352.284,-73.730,-32.715,-15.137,-58.105,0.000
1763445352.288,-92.773,-25.391,-7.324,-61.523,0.000
1763445352.292,-104.492,-29.297,-5.371,-62.012,0.000
1763445352.296,-82.520,-30.273,-10.254,-68.359,0.000
1763445352.300,-26.855,-26.367,-7.324,-62.012,0.000
1763445352.304,4.395,-23.926,-7.324,-50.781,0.000
1763445352.308,2.930,-21.973,-6.348,-53.223,0.000
1763445352.312,-31.250,-22.949,1.953,-58.105,0.000
1763445352.316,-58.594,-21.973,7.324,-57.129,0.000
1763445352.319,-74.219,-24.902,-2.441,-60.547,0.000
1763445352.323,-73.242,-26.367,9.277,-59.570,0.000
1763445352.327,-45.898,-23.926,12.695,-47.852,0.000
1763445352.331,-72.266,-23.926,-11.719,-52.246,0.000
1763445352.335,-90.820,-29.785,-8.789,-63.965,0.000
1763445352.339,-55.664,-31.738,9.766,-63.477,0.000
1763445352.343,-56.641,-40.527,22.461,-61.035,0.000
1763445352.347,-57.617,-36.133,31.738,-62.012,0.000
1763445352.351,-51.758,-24.414,28.320,-58.105,0.000
1763445352.355,-66.406,-24.902,13.672,-69.824,0.000
1763445352.358,-88.379,-29.297,-0.488,-81.055,0.000
1763445352.362,-93.262,-29.785,0.977,-64.941,0.000
1763445352.366,-76.660,-20.996,7.324,-60.059,0.000
1763445352.370,-63.477,-22.461,11.230,-64.941,0.000
1763445352.374,-82.031,-24.902,6.836,-77.148,0.000
1763445352.378,-91.309,-24.902,-11.719,-119.629,0.000
1763445352.382,-59.082,-25.879,0.977,-118.652,0.000
1763445352.386,-44.922,-31.250,17.090,-76.172,0.000
1763445352.390,-48.340,-36.133,11.230,-69.824,0.000
1763445352.394,-63.965,-35.645,14.648,-64.453,0.000
1763445352.398,-82.031,-31.738,14.648,-70.312,0.000
1763445352.401,-87.891,-31.250,16.113,-69.336,0.000
1763445352.405,-112.305,-34.180,9.766,-65.918,0.000
1763445352.409,-105.957,-31.738,-2.441,-84.961,0.000
1763445352.413,-73.730,-25.391,3.906,-80.566,0.000
1763445352.417,-57.617,-25.879,4.883,-65.430,0.000
1763445352.421,-40.039,-24.902,5.371,-75.195,0.000
1763445352.425,-61.035,-22.461,10.254,-72.754,0.000
1763445352.429,-59.570,-18.066,14.160,-60.547,0.000
1763445352.433,-54.688,-24.902,30.273,-88.867,0.000
1763445352.437,-81.055,-24.414,22.461,-109.863,0.000
1763445352.441,-69.336,-20.996,13.184,-62.988,0.000
1763445352.444,-58.105,-36.133,26.367,-64.941,0.000
1763445352.448,-42.969,-41.504,31.250,-78.613,0.000
1763445352.452,-33.203,-31.250,30.762,-101.562,0.000
1763445352.456,-61.035,-26.367,27.832,-91.797,0.000
1763445352.460,-46.875,-19.531,27.832,-61.035,0.000
1763445352.464,3.418,-7.812,19.531,-99.609,0.000
1763445352.468,-6.836,-7.812,24.414,-64.453,0.000
1763445352.472,-41.992,-8.789,37.598,-13.672,0.000
1763445352.476,-42.480,-8.301,35.645,-38.086,0.000
1763445352.480,-53.223,-9.277,31.738,-52.734,0.000
1763445352.483,-98.145,-14.160,28.320,-63.477,0.000
1763445352.487,-72.754,-14.160,21.973,-51.758,0.000
1763445352.491,-37.598,-15.137,18.066,-44.434,0.000
1763445352.495,-28.809,-19.531,20.508,-46.387,0.000
1763445352.499,-22.949,-16.113,17.090,-53.711,0.000
1763445352.503,-12.695,-17.090,10.254,-59.570,0.000
1763445352.507,-24.414,-23.438,10.742,-69.336,0.000
1763445352.511,-55.176,-20.020,12.695,-77.148,0.000
1763445352.515,-52.246,-18.555,20.996,-41.016,0.000
1763445352.519,-41.992,-26.367,22.461,-57.617,0.000
1763445352.523,-57.129,-28.809,24.902,-73.730,0.000
1763445352.526,-68.848,-23.438,32.227,-52.734,0.000
1763445352.530,-78.125,-25.391,24.902,-44.434,0.000
1763445352.534,-82.031,-31.250,19.043,-48.340,0.000
1763445352.538,-59.570,-31.250,19.043,-46.875,0.000
1763445352.542,-33.691,-25.391,18.066,-36.621,0.000
1763445352.546,-20.996,-21.973,12.695,-25.879,0.000
1763445352.550,-16.602,-24.902,7.812,-32.227,0.000
1763445352.554,-8.301,-21.484,4.395,-39.062,0.000
1763445352.558,-24.414,-19.531,-1.465,-24.414,0.000
1763445352.562,-59.570,-19.531,17.090,-9.277,0.000
1763445352.566,-84.961,-10.742,31.250,-9.277,0.000
1763445352.569,-52.246,-19.043,13.672,-14.160,0.000
1763445352.573,-6.348,-36.133,4.395,-14.160,0.000
1763445352.577,6.836,-15.625,14.648,-19.531,0.000
1763445352.581,-12.207,-16.113,15.625,-24.414,0.000
1763445352.585,-41.016,-44.922,8.789,-15.625,0.000
1763445352.589,-44.434,-31.738,6.836,-4.883,0.000
1763445352.593,-70.801,-16.602,11.719,18.555,0.000
1763445352.597,-76.660,-12.695,7.324,-21.484,0.000
1763445352.601,-23.438,-12.207,-0.977,-20.020,0.000
1763445352.605,-12.695,-19.531,2.930,1.953,0.000
1763445352.609,-30.273,-17.090,7.324,1.465,0.000
1763445352.612,-29.297,-24.902,-0.977,13.184,0.000
1763445352.616,-20.508,-31.738,-16.602,31.738,0.000
1763445352.620,-20.508,-37.109,-5.859,33.203,0.000
1763445352.624,-42.969,-49.316,7.324,15.137,0.000
1763445352.628,-51.270,-37.109,21.484,26.367,0.000
1763445352.632,-40.527,-16.602,35.156,30.762,0.000
1763445352.636,-58.105,-2.441,41.992,49.316,0.000
1763445352.640,-115.723,-35.645,20.020,37.598,0.000
1763445352.644,-79.102,-43.457,-4.395,22.461,0.000
1763445352.648,-22.949,-26.367,0.488,44.434,0.000
1763445352.651,-29.297,-35.645,9.277,27.344,0.000
1763445352.655,-38.086,-41.504,11.230,26.855,0.000
1763445352.659,-30.273,-36.621,-12.695,22.949,0.000
1763445352.663,-19.043,-34.180,-23.926,20.020,0.000
1763445352.667,-50.781,-37.598,-8.789,73.242,0.000
1763445352.671,-71.289,-37.109,-3.906,78.125,0.000
1763445352.675,-64.941,-35.645,-8.789,67.871,0.000
1763445352.679,-53.223,-35.645,-16.113,71.289,0.000
1763445352.683,-30.273,-42.969,-21.973,67.383,0.000
1763445352.687,-28.320,-45.898,-18.066,44.434,0.000
1763445352.691,-48.340,-48.828,-19.531,34.668,0.000
1763445352.694,-53.711,-42.969,-26.367,54.199,0.000
1763445352.698,-54.199,-41.992,-20.508,62.988,0.000
1763445352.702,-74.707,-45.410,-26.855,61.035,0.000
1763445352.706,-66.406,-41.504,-30.762,27.832,0.000
1763445352.710,-45.410,-37.109,-20.508,37.598,0.000
1763445352.714,-52.734,-30.762,-18.555,71.289,0.000
1763445352.718,-51.758,-24.414,-9.766,59.082,0.000
1763445352.722,-41.992,-18.555,-22.461,36.133,0.000
1763445352.726,-52.734,-25.879,-29.785,44.434,0.000
1763445352.730,-52.246,-38.086,-19.043,42.969,0.000
1763445352.733,-42.480,-48.340,-20.508,37.598,0.000
1763445352.737,-51.270,-48.828,-16.602,41.504,0.000
1763445352.741,-53.711,-42.480,-24.902,25.879,0.000
1763445352.745,-58.105,-35.645,-25.879,27.832,0.000
1763445352.749,-69.824,-28.809,-21.484,27.832,0.000
1763445352.753,-67.871,-31.250,-21.973,7.812,0.000
1763445352.757,-57.129,-38.086,-14.160,33.203,0.000
1763445352.761,-78.613,-38.086,-11.719,45.898,0.000
1763445352.765,-79.102,-31.738,-13.672,22.949,0.000
1763445352.769,-57.129,-26.855,-9.277,39.062,0.000
1763445352.773,-34.180,-15.625,-11.230,45.898,0.000
1763445352.776,-16.113,-10.254,-6.836,62.012,0.000
1763445352.780,-18.066,-14.648,-4.883,55.664,0.000
1763445352.784,-47.852,-21.484,-5.859,42.969,0.000
1763445352.788,-70.312,-21.973,-5.859,13.672,0.000
1763445352.792,-59.082,-23.438,-13.672,12.207,0.000
1763445352.796,-44.922,-26.855,-16.113,32.715,0.000
1763445352.800,-37.109,-29.785,-12.695,2.441,0.000
1763445352.804,-43.457,-33.203,-6.836,25.391,0.000
1763445352.808,-36.621,-30.762,-13.672,18.555,0.000
1763445352.812,-46.387,-24.414,-12.207,6.348,0.000
1763445352.815,-71.289,-17.578,-22.949,-43.457,0.000
1763445352.819,-68.848,-15.137,-22.949,-8.301,0.000
1763445352.823,-60.547,-21.484,-17.578,32.715,0.000
1763445352.827,-58.105,-20.996,-25.879,-41.992,0.000
1763445352.831,-52.734,-10.742,-17.578,20.020,0.000
1763445352.835,0.000,-12.207,-10.742,59.082,0.000
1763445352.839,0.000,-15.137,-16.113,20.996,0.000
1763445352.843,0.000,-7.812,-26.855,34.668,0.000
1763445352.847,0.000,-10.742,-19.043,63.477,0.000
1763445352.851,0.000,-11.719,-20.020,-31.738,0.000
1763445352.855,0.000,-13.184,-11.230,-18.066,0.000
1763445352.858,0.000,-19.043,13.184,74.219,0.000
1763445352.862,0.000,-15.625,4.395,-11.719,0.000
1763445352.866,0.000,-10.742,1.465,45.898,0.000
1763445352.870,0.000,-8.301,6.836,78.613,0.000
1763445352.874,0.000,-5.859,-3.418,49.316,0.000
1763445352.878,0.000,-1.953,-0.977,65.430,0.000
1763445352.882,-46.875,-0.977,3.906,0.000,0.000
1763445352.886,-26.855,-5.371,-5.371,0.000,0.000
1763445352.890,-12.207,-4.883,-16.602,0.000,0.000
1763445352.894,-27.344,-8.301,-11.719,0.000,0.000
1763445352.898,-50.293,-6.348,0.488,0.000,0.000
1763445352.901,-43.457,6.348,-17.578,0.000,0.000
1763445352.905,-49.805,11.719,-22.461,0.000,0.000
1763445352.909,-60.059,-0.488,-7.324,0.000,0.000
1763445352.913,-43.457,-15.137,1.953,0.000,0.000
1763445352.917,-32.227,-4.883,-4.883,0.000,0.000
1763445352.921,-50.293,5.859,-20.508,0.000,0.000
1763445352.925,-46.875,-4.883,-10.742,0.000,0.000
1763445352.929,-39.551,-6.348,-4.395,105.957,0.000
1763445352.933,-31.738,1.465,-11.719,60.547,0.000
1763445352.937,-24.902,-1.953,-19.043,51.758,0.000
1763445352.941,-32.715,3.418,-17.578,73.242,0.000
1763445352.944,-53.711,-0.488,-17.090,82.520,0.000
1763445352.948,-62.988,-13.184,-9.277,76.660,0.000
1763445352.952,-39.551,-5.859,-11.719,63.477,0.000
1763445352.956,-11.230,-3.418,-20.996,78.125,0.000
1763445352.960,3.418,-6.348,-16.113,87.891,0.000
1763445352.964,-2.441,1.465,-7.812,88.867,0.000
1763445352.968,-7.324,5.371,-7.812,81.055,0.000
1763445352.972,-31.738,7.812,-8.301,57.129,0.000
1763445352.976,0.000,-0.977,0.000,79.102,0.000
1763445352.980,0.000,-8.301,0.000,86.426,0.000
1763445352.983,0.000,-4.883,0.000,79.590,0.000
1763445352.987,0.000,-1.953,0.000,64.453,0.000
1763445352.991,0.000,3.418,0.000,17.578,0.000
1763445352.995,0.000,0.977,0.000,32.715,0.000
1763445352.999,0.000,-4.395,0.000,92.773,0.000
1763445353.003,0.000,-5.371,0.000,60.547,0.000
1763445353.007,0.000,2.930,0.000,49.316,0.000
1763445353.011,0.000,12.207,0.000,70.312,0.000
1763445353.015,0.000,10.742,0.000,42.969,0.000
1763445353.019,0.000,4.883,0.000,40.039,0.000
1763445353.023,-33.203,0.000,-11.230,60.547,0.000
1763445353.026,-29.297,-4.395,-6.348,58.594,0.000
1763445353.030,-31.738,-4.883,-8.301,20.508,0.000
1763445353.034,-18.066,1.953,-4.883,29.785,0.000
1763445353.038,-20.996,4.395,-4.395,41.504,0.000
1763445353.042,-21.484,10.254,-10.254,27.344,0.000
1763445353.046,-20.508,5.371,-13.672,43.457,0.000
1763445353.050,-19.531,-4.883,-15.625,12.695,0.000
1763445353.054,-16.602,1.465,-8.789,28.809,0.000
1763445353.058,-44.434,9.766,-11.230,41.504,0.000
1763445353.062,-38.574,7.812,-7.812,16.113,0.000
1763445353.065,-24.902,9.277,-3.418,39.062,0.000
1763445353.069,-35.645,13.184,-10.254,24.414,0.000
1763445353.073,-34.180,7.812,-10.742,18.555,0.000
1763445353.077,-25.391,1.953,-10.254,30.762,0.000
1763445353.081,-9.277,3.906,-17.090,7.812,0.000
1763445353.085,-22.461,3.418,-14.160,9.766,0.000
1763445353.089,-40.527,2.441,-9.277,8.301,0.000
1763445353.093,-24.414,4.395,-13.672,-1.953,0.000
1763445353.097,-24.414,6.836,-19.531,-13.184,0.000
1763445353.101,-33.203,-0.977,-13.672,0.488,0.000
1763445353.105,-24.414,-2.441,-8.301,14.648,0.000
1763445353.108,-32.227,9.766,-10.742,-2.930,0.000
1763445353.112,-41.016,7.812,-12.695,19.043,0.000
1763445353.116,0.000,1.953,-15.137,10.742,0.000
1763445353.120,0.000,11.230,-13.184,-20.508,0.000
1763445353.124,0.000,6.836,-10.742,4.395,0.000
1763445353.128,0.000,-1.465,-13.672,4.883,0.000
1763445353.132,0.000,5.859,-26.855,-13.672,0.000
1763445353.136,0.000,3.906,-20.996,44.434,0.000
1763445353.140,0.000,-3.906,-7.812,34.180,0.000
1763445353.144,0.000,4.395,-7.812,0.000,0.000
1763445353.147,0.000,9.766,-8.301,17.578,0.000
1763445353.151,0.000,5.859,-9.766,25.879,0.000
1763445353.155,0.000,9.277,-18.555,-3.418,0.000
1763445353.159,0.000,6.836,-26.855,-15.137,0.000
1763445353.163,-16.113,5.859,-23.926,-9.766,0.000
1763445353.167,-35.156,8.789,-20.020,-22.949,0.000
1763445353.171,-36.133,3.906,-19.531,-33.203,0.000
1763445353.175,-17.578,3.906,-15.625,-4.395,0.000
1763445353.179,-9.766,4.883,-9.766,4.395,0.000
1763445353.183,-6.836,6.348,-7.324,4.883,0.000
1763445353.187,-24.414,9.277,-15.137,-15.625,0.000
1763445353.190,-64.941,4.395,-21.484,-9.766,0.000
1763445353.194,-62.988,1.465,-19.531,-12.207,0.000
1763445353.198,-29.297,0.977,-18.066,-27.832,0.000
1763445353.202,-6.348,0.000,-13.672,13.184,0.000
1763445353.206,7.812,0.488,-15.625,17.090,0.000
1763445353.210,8.789,3.418,-21.973,-3.906,0.000
1763445353.214,-1.953,3.906,-16.602,-15.625,0.000
1763445353.218,-22.461,7.812,-18.555,-19.043,0.000
1763445353.222,-57.129,10.254,-16.602,-36.133,0.000
1763445353.226,-64.941,3.418,-8.301,-15.625,0.000
1763445353.230,-34.668,4.395,-11.230,19.531,0.000
1763445353.233,-6.836,7.324,-22.461,8.301,0.000
1763445353.237,3.906,10.254,-28.320,-8.301,0.000
1763445353.241,-11.230,0.000,-20.996,-13.184,0.000
1763445353.245,-17.090,-2.441,-11.230,0.000,0.000
1763445353.249,-23.438,4.395,-14.648,-14.160,0.000
1763445353.253,-33.203,5.371,-29.785,-46.387,0.000
1763445353.257,-19.043,3.418,-20.508,-4.883,0.000
1763445353.261,-13.184,-5.859,-6.836,62.500,0.000
1763445353.265,-26.855,-5.371,-14.160,-30.762,0.000
1763445353.269,-33.691,-0.488,-25.879,-56.152,0.000
1763445353.273,-17.090,-5.859,-24.902,25.879,0.000
1763445353.276,-30.762,-6.348,-27.832,16.602,0.000
1763445353.280,-46.387,-1.953,-29.785,-6.348,0.000
1763445353.284,-33.691,-2.441,-24.902,12.695,0.000
1763445353.288,-20.508,-12.207,-31.250,-10.254,0.000
1763445353.292,-12.695,-8.789,-34.668,-21.973,0.000
1763445353.296,-25.879,-7.324,-27.832,-2.441,0.000
1763445353.300,-24.902,-16.602,-26.855,-19.531,0.000
1763445353.304,-14.160,-17.578,-29.785,-26.367,0.000
1763445353.308,-27.344,-12.207,-27.832,-17.578,0.000
1763445353.312,-37.598,-13.184,-25.879,0.000,0.000
1763445353.316,-42.969,-11.230,-26.367,13.672,0.000
1763445353.319,-57.129,-10.742,-36.133,-10.742,0.000
1763445353.323,-75.684,-10.254,-36.133,-23.438,0.000
1763445353.327,-68.848,-4.395,-31.250,-19.043,0.000
1763445353.331,-43.457,-10.742,-30.762,-38.086,0.000
1763445353.335,-20.020,-16.602,-26.367,-23.438,0.000
1763445353.339,-21.484,-15.625,-23.926,0.000,0.000
1763445353.343,-44.922,-16.602,-31.738,-21.484,0.000
1763445353.347,-31.738,-17.090,-33.691,-20.996,0.000
1763445353.351,-33.691,-18.555,-31.250,-24.414,0.000
1763445353.355,-42.969,-13.672,-26.367,-25.391,0.000
1763445353.358,-29.785,-9.766,-30.762,-32.715,0.000
1763445353.362,-23.438,-10.742,-40.039,-35.156,0.000
1763445353.366,-38.086,-5.371,-31.738,-1.465,0.000
1763445353.370,-44.434,-11.230,-24.902,-6.836,0.000
1763445353.374,-47.852,-21.973,-24.902,-34.668,0.000
1763445353.378,-74.219,-21.484,-26.367,-28.320,0.000
1763445353.382,-79.102,-14.160,-22.949,-7.812,0.000
1763445353.386,-55.664,-16.113,-23.438,-15.137,0.000
1763445353.390,-36.133,-15.625,-25.879,-14.648,0.000
1763445353.394,-33.691,-11.230,-34.668,-34.180,0.000
1763445353.398,0.000,-12.207,-38.574,-58.105,0.000
1763445353.401,0.000,-7.324,-41.992,-83.008,0.000
1763445353.405,0.000,-4.883,-32.227,-31.250,0.000
1763445353.409,0.000,-5.859,-17.578,17.578,0.000
1763445353.413,0.000,-11.719,-27.344,-11.719,0.000
1763445353.417,0.000,-10.254,-31.250,-36.133,0.000
1763445353.421,0.000,-2.930,-28.320,-23.926,0.000
1763445353.425,0.000,-2.930,-26.855,1.465,0.000
1763445353.429,0.000,-10.254,-31.250,-10.254,0.000
1763445353.433,0.000,-13.184,-39.551,-20.508,0.000
1763445353.437,0.000,-10.254,-45.898,-24.414,0.000
1763445353.440,0.000,-5.371,-47.363,-37.109,0.000
1763445353.444,-42.480,-0.977,-44.922,-40.039,0.000
1763445353.448,-25.879,-10.254,-41.504,-20.996,0.000
1763445353.452,-17.578,-15.137,-39.062,-34.668,0.000
1763445353.456,-44.434,-18.066,-43.945,-62.012,0.000
1763445353.460,-82.520,-19.531,-41.992,-41.016,0.000
1763445353.464,-65.918,-14.160,-38.086,-41.992,0.000
1763445353.468,-59.082,-18.066,-36.133,-32.715,0.000
1763445353.472,-49.316,-16.602,-36.133,-29.785,0.000
1763445353.476,-29.785,-11.230,-46.875,-32.227,0.000
1763445353.480,-42.969,-10.254,-53.223,-29.297,0.000
1763445353.483,-64.941,-18.555,-43.945,-44.922,0.000
1763445353.487,-55.176,-16.602,-31.738,-42.969,0.000
1763445353.491,-43.457,-11.230,-32.227,-45.410,0.000
1763445353.495,-52.734,-14.160,-37.109,-33.203,0.000
1763445353.499,-50.781,-16.602,-30.762,-37.598,0.000
1763445353.503,-60.059,-14.160,-32.715,-44.434,0.000
1763445353.507,-69.336,-16.602,-45.410,-42.969,0.000
1763445353.511,-57.129,-17.090,-44.434,-58.594,0.000
1763445353.515,-44.434,-22.461,-40.527,-55.176,0.000
1763445353.519,-56.152,-26.367,-41.504,-57.129,0.000
1763445353.523,-77.148,-20.508,-44.434,-82.520,0.000
1763445353.526,-64.453,-9.766,-37.598,-42.480,0.000
1763445353.530,-25.391,-12.207,-30.273,-20.020,0.000
1763445353.534,-19.531,-12.207,-47.363,-53.711,0.000
1763445353.538,0.000,-14.160,0.000,0.000,0.000
1763445353.542,0.000,-22.949,0.000,0.000,0.000
1763445353.546,0.000,-20.996,0.000,0.000,0.000
1763445353.550,0.000,-14.160,0.000,0.000,0.000
1763445353.554,0.000,-11.230,0.000,0.000,0.000
1763445353.558,0.000,-20.020,0.000,0.000,0.000
1763445353.562,0.000,-17.090,0.000,0.000,0.000
