timestamps,TP9,AF7,AF8,TP10,Right AUX
1763453832.037,939.453,-12.695,-16.602,956.055,0.000
1763453832.041,964.844,-11.719,-16.602,931.641,0.000
1763453832.045,989.746,-11.719,-17.578,999.512,0.000
1763453832.049,-262.695,-25.391,-26.367,-38.574,0.000
1763453832.053,-1000.000,-53.711,-30.762,-1000.000,0.000
1763453832.057,-942.383,-47.363,-30.273,-956.543,0.000
1763453832.061,-1000.000,-34.668,-33.203,-989.258,0.000
1763453832.065,-1000.000,-28.809,-17.090,-300.781,0.000
1763453832.069,-975.586,-25.879,-13.184,-1000.000,0.000
1763453832.073,-982.910,-21.484,-15.137,-941.406,0.000
1763453832.077,-1000.000,-19.531,-17.090,-1000.000,0.000
1763453832.081,154.785,-2.441,-11.719,-1000.000,0.000
1763453832.084,999.512,17.090,-11.230,-996.094,0.000
1763453832.088,915.039,3.906,-12.695,-945.312,0.000
1763453832.092,965.820,-17.578,-11.230,-1000.000,0.000
1763453832.096,981.445,-23.926,-19.043,-139.160,0.000
1763453832.100,925.293,-22.949,-19.043,999.512,0.000
1763453832.104,998.047,-20.020,-14.160,943.359,0.000
1763453832.108,899.414,-26.855,-17.090,948.730,0.000
1763453832.112,-449.219,-43.945,0.000,0.000,0.000
1763453832.116,-1000.000,-45.410,0.000,0.000,0.000
1763453832.120,-935.547,-36.621,0.000,0.000,0.000
1763453832.124,-1000.000,-32.715,0.000,0.000,0.000
1763453832.128,-1000.000,-31.738,0.000,0.000,0.000
1763453832.131,-969.727,-22.461,0.000,0.000,0.000
1763453832.135,-999.023,-16.602,0.000,0.000,0.000
1763453832.139,-999.023,-34.180,0.000,0.000,0.000
1763453832.143,239.258,-24.414,0.000,0.000,0.000
1763453832.147,999.512,-2.930,0.000,0.000,0.000
1763453832.151,915.039,-8.789,0.000,0.000,0.000
1763453832.155,968.750,-17.578,0.000,0.000,0.000
1763453832.159,974.609,-20.508,-14.160,979.004,0.000
1763453832.163,950.684,-20.996,-12.695,953.125,0.000
1763453832.167,938.965,-25.391,-15.137,939.941,0.000
1763453832.171,999.512,-22.461,-12.207,999.512,0.000
1763453832.174,-110.840,-45.898,-15.625,-79.590,0.000
1763453832.178,-1000.000,-53.223,-17.090,-1000.000,0.000
1763453832.182,-948.242,-31.250,-17.578,-956.543,0.000
1763453832.186,-994.141,-41.016,-20.996,-990.234,0.000
1763453832.190,-1000.000,-48.340,-22.461,-1000.000,0.000
1763453832.194,-1000.000,-39.062,-15.137,-1000.000,0.000
1763453832.198,-1000.000,-33.203,-14.648,-1000.000,0.000
1763453832.202,-986.816,-36.621,-21.484,-1000.000,0.000
1763453832.206,-963.867,-37.598,-20.020,-936.035,0.000
1763453832.210,-1000.000,-36.621,-20.020,-1000.000,0.000
1763453832.214,-11.719,-14.160,-19.043,-239.258,0.000
1763453832.217,999.512,7.812,-15.625,999.512,0.000
1763453832.221,933.105,-9.766,-18.555,957.031,0.000
1763453832.225,955.078,-15.137,-20.996,940.918,0.000
1763453832.229,973.145,-16.113,-19.531,978.027,0.000
1763453832.233,973.145,-33.691,-19.043,976.562,0.000
1763453832.237,903.320,-38.574,-21.484,895.020,0.000
1763453832.241,999.512,-27.344,-21.973,999.512,0.000
1763453832.245,241.699,-33.691,-20.996,309.570,0.000
1763453832.249,-1000.000,-59.082,-25.391,-1000.000,0.000
1763453832.253,-992.676,-55.176,-24.414,-1000.000,0.000
1763453832.256,-968.750,-43.945,-22.949,-963.379,0.000
1763453832.260,-1000.000,-38.086,-23.926,-1000.000,0.000
1763453832.264,-1000.000,-30.273,-26.367,-1000.000,0.000
1763453832.268,-1000.000,-23.926,-27.832,-1000.000,0.000
1763453832.272,-1000.000,-19.531,-19.043,-1000.000,0.000
1763453832.276,-999.023,-20.996,-16.113,-1000.000,0.000
1763453832.280,-940.918,-30.273,-20.508,-961.914,0.000
1763453832.284,-1000.000,-36.621,-24.414,-1000.000,0.000
1763453832.288,-195.801,-26.855,-25.879,-948.730,0.000
1763453832.292,999.512,-1.465,-23.438,343.262,0.000
1763453832.295,951.172,0.000,-21.973,999.512,0.000
1763453832.300,943.848,-14.160,-20.020,911.621,0.000
1763453832.303,976.074,-18.066,-20.020,974.121,0.000
1763453832.307,970.215,-16.113,-21.484,969.238,0.000
1763453832.311,906.738,-18.555,-25.391,912.598,0.000
1763453832.315,999.512,-15.137,-22.461,999.512,0.000
1763453832.319,188.965,-18.066,-20.508,163.574,0.000
1763453832.323,-1000.000,-43.457,-29.785,-1000.000,0.000
1763453832.327,-983.887,-53.223,-34.668,-983.398,0.000
1763453832.331,-973.145,-37.598,-27.344,-974.121,0.000
1763453832.335,-1000.000,-20.996,-19.531,-1000.000,0.000
1763453832.338,-1000.000,-24.414,-21.973,-1000.000,0.000
1763453832.342,-1000.000,-26.855,-23.438,-1000.000,0.000
1763453832.346,-955.566,-26.367,-24.902,-986.816,0.000
1763453832.350,-1000.000,-13.672,-28.320,-960.449,0.000
1763453832.354,-899.414,-6.836,-25.879,-1000.000,0.000
1763453832.358,436.035,6.836,-24.414,-4.395,0.000
1763453832.362,999.512,20.508,-20.996,999.512,0.000
1763453832.366,907.715,17.578,-17.090,927.734,0.000
1763453832.370,976.562,8.301,-16.602,958.008,0.000
1763453832.374,969.727,-9.277,-15.625,972.656,0.000
1763453832.377,970.215,-14.160,-15.625,970.215,0.000
1763453832.381,967.773,-13.672,-15.625,978.516,0.000
1763453832.385,910.156,-16.602,-16.113,899.902,0.000
1763453832.389,999.512,-8.301,-10.254,999.512,0.000
1763453832.393,152.344,-19.043,-4.883,346.191,0.000
1763453832.397,-1000.000,-43.945,-7.812,-1000.000,0.000
1763453832.401,-979.492,-30.273,-6.836,-1000.000,0.000
1763453832.405,-976.074,-25.391,-6.348,-961.426,0.000
1763453832.409,-1000.000,-23.926,-6.348,-1000.000,0.000
1763453832.413,-941.406,-2.441,-5.859,-945.312,0.000
1763453832.417,-1000.000,-9.766,-10.254,-1000.000,0.000
1763453832.420,-176.758,-8.301,-10.254,-145.508,0.000
1763453832.424,999.512,2.930,-10.254,999.512,0.000
1763453832.428,947.266,-15.137,-16.602,944.824,0.000
1763453832.432,945.312,-17.578,-19.531,948.242,0.000
1763453832.436,975.098,-14.648,-15.137,975.586,0.000
1763453832.440,969.727,-17.090,-14.160,970.215,0.000
1763453832.444,969.727,-17.578,-13.672,970.215,0.000
1763453832.448,969.727,-14.648,-12.695,970.215,0.000
1763453832.452,982.422,-11.719,-14.648,974.121,0.000
1763453832.456,903.809,-14.160,-21.973,953.613,0.000
1763453832.460,999.512,-11.719,-21.973,937.012,0.000
1763453832.463,598.145,-4.395,-18.555,999.512,0.000
1763453832.467,-810.059,-28.320,-20.996,-69.824,0.000
1763453832.471,-1000.000,-49.316,-27.344,-1000.000,0.000
1763453832.475,-944.336,-37.598,-25.879,-955.078,0.000
1763453832.479,-1000.000,-29.785,-20.508,-990.234,0.000
1763453832.483,-1000.000,-23.438,-18.066,-1000.000,0.000
1763453832.487,-989.746,-19.043,-15.625,-991.211,0.000
1763453832.491,-954.590,-12.207,-18.555,-954.102,0.000
1763453832.495,-1000.000,-10.742,-15.625,-1000.000,0.000
1763453832.499,-41.992,-2.930,-13.184,-70.312,0.000
1763453832.503,999.512,14.648,-12.695,999.512,0.000
1763453832.506,929.688,10.254,-11.719,936.523,0.000
1763453832.510,955.566,-5.371,-14.160,953.125,0.000
1763453832.514,972.656,-21.484,-17.090,974.121,0.000
1763453832.518,971.680,-22.949,-20.020,970.703,0.000
1763453832.522,960.449,-20.020,-19.043,968.262,0.000
1763453832.526,922.852,-25.879,-15.137,912.109,0.000
1763453832.530,999.512,-26.855,-16.113,999.512,0.000
1763453832.534,39.551,-42.480,-19.531,143.555,0.000
1763453832.538,-1000.000,-56.641,-19.531,-1000.000,0.000
1763453832.542,-966.797,-48.340,-19.043,-978.027,0.000
1763453832.546,-983.398,-42.969,-21.973,-976.562,0.000
1763453832.549,-1000.000,-33.691,-19.531,-1000.000,0.000
1763453832.553,-929.688,-26.855,-20.508,-940.430,0.000
1763453832.557,-1000.000,-32.715,-26.855,-1000.000,0.000
1763453832.561,-620.605,-33.691,-27.832,-762.695,0.000
1763453832.565,816.406,-12.695,-24.414,645.508,0.000
1763453832.569,999.512,-8.789,-25.879,999.512,0.000
1763453832.573,912.109,-11.230,-27.344,907.715,0.000
1763453832.577,984.375,-8.789,-26.367,982.910,0.000
1763453832.581,969.727,-22.949,-27.344,970.215,0.000
1763453832.585,974.609,-29.297,-27.832,980.957,0.000
1763453832.589,901.855,-23.438,-28.320,898.438,0.000
1763453832.592,999.512,-19.043,-24.414,999.512,0.000
1763453832.596,277.344,-27.832,-26.855,414.062,0.000
1763453832.600,-1000.000,-36.133,-24.414,-973.145,0.000
1763453832.604,-999.023,-26.855,-23.438,-1000.000,0.000
1763453832.608,-965.820,-36.621,-27.344,-954.590,0.000
1763453832.612,-1000.000,-34.668,-23.926,-1000.000,0.000
1763453832.616,-1000.000,-29.297,-26.367,-1000.000,0.000
1763453832.620,-1000.000,-28.809,-36.133,-1000.000,0.000
1763453832.624,-928.711,-24.414,-34.180,-944.336,0.000
1763453832.628,-1000.000,-22.949,-28.320,-1000.000,0.000
1763453832.631,-460.449,-18.555,-31.250,-817.871,0.000
1763453832.635,930.664,0.488,-29.785,583.008,0.000
1763453832.639,997.070,0.000,-25.879,999.512,0.000
1763453832.643,922.852,-8.789,-21.973,905.762,0.000
1763453832.647,982.422,-0.488,-14.160,981.934,0.000
1763453832.651,969.238,-14.160,-13.672,970.215,0.000
1763453832.655,969.727,-34.180,-18.066,970.703,0.000
1763453832.659,968.750,-23.926,-17.578,968.750,0.000
1763453832.663,909.180,-21.484,-19.043,910.645,0.000
1763453832.666,999.512,-21.484,-18.066,999.512,0.000
1763453832.670,160.156,-34.668,-20.508,156.738,0.000
1763453832.674,-1000.000,-49.805,-23.438,-1000.000,0.000
1763453832.678,-979.980,-28.320,-19.043,-979.980,0.000
1763453832.682,-975.098,-24.414,-22.949,-975.586,0.000
1763453832.686,-1000.000,-32.227,-24.902,-1000.000,0.000
1763453832.690,-1000.000,-35.156,-15.137,-1000.000,0.000
1763453832.694,-1000.000,-34.668,-11.719,-1000.000,0.000
1763453832.698,-1000.000,-36.621,-14.648,-1000.000,0.000
1763453832.702,-982.910,-36.621,-12.207,-1000.000,0.000
1763453832.706,-969.238,-32.227,-14.160,-938.965,0.000
1763453832.709,-1000.000,-42.480,-19.043,-1000.000,0.000
1763453832.713,45.898,-22.461,-18.555,-204.590,0.000
1763453832.717,999.512,0.000,-13.184,999.512,0.000
1763453832.721,925.293,-3.906,-11.719,951.660,0.000
1763453832.725,959.473,-7.324,-10.254,943.848,0.000
1763453832.729,972.168,-10.254,-6.348,976.562,0.000
1763453832.733,969.727,-8.301,-11.230,970.215,0.000
1763453832.737,970.215,-17.578,-15.625,972.168,0.000
1763453832.741,906.738,-13.672,-15.137,906.250,0.000
1763453832.745,999.512,-10.254,-15.625,999.512,0.000
1763453832.748,188.965,-40.039,-13.672,213.867,0.000
1763453832.752,-1000.000,-56.641,-11.230,-1000.000,0.000
1763453832.756,-983.887,-44.434,-17.090,-987.793,0.000
1763453832.760,-973.145,-35.645,-16.602,-971.191,0.000
1763453832.764,-1000.000,-35.645,-12.207,-1000.000,0.000
1763453832.768,-999.023,-32.227,-12.695,-1000.000,0.000
1763453832.772,-940.918,-31.738,-17.578,-928.223,0.000
1763453832.776,-1000.000,-34.180,-20.508,-1000.000,0.000
1763453832.780,-186.523,-18.555,-20.508,-500.000,0.000
1763453832.784,999.512,0.977,-22.949,905.762,0.000
1763453832.788,949.219,-5.371,-25.391,999.512,0.000
1763453832.791,944.336,-11.230,-20.020,920.898,0.000
1763453832.795,975.586,-9.277,-11.719,983.887,0.000
1763453832.799,974.609,-15.625,-10.254,974.121,0.000
1763453832.803,947.754,-18.066,-11.230,952.148,0.000
1763453832.807,945.312,-14.160,-10.254,941.895,0.000
1763453832.811,999.512,-15.137,-10.254,999.512,0.000
1763453832.815,-147.461,-34.668,-15.137,-91.309,0.000
1763453832.819,-1000.000,-44.922,-11.719,-1000.000,0.000
1763453832.823,-946.289,-31.250,-9.766,-956.055,0.000
1763453832.827,-995.605,-30.273,-14.648,-990.234,0.000
1763453832.831,-1000.000,-31.738,-20.996,-1000.000,0.000
1763453832.834,-1000.000,-14.160,-22.461,-1000.000,0.000
1763453832.838,-927.734,-4.883,-19.043,-937.012,0.000
1763453832.842,-1000.000,-20.996,-22.949,-1000.000,0.000
1763453832.846,-559.082,-24.902,-21.973,-718.750,0.000
1763453832.850,869.629,-3.418,-21.973,700.684,0.000
1763453832.854,999.512,-0.488,-21.484,999.512,0.000
1763453832.858,916.016,-5.859,-17.578,909.180,0.000
1763453832.862,984.375,-11.230,-19.043,983.398,0.000
1763453832.866,969.727,-21.484,-19.531,970.215,0.000
1763453832.870,969.727,-20.996,-23.926,970.215,0.000
1763453832.874,968.750,-16.602,-24.414,978.027,0.000
1763453832.877,908.203,-20.996,-17.578,899.902,0.000
1763453832.881,999.512,-15.137,-23.926,999.512,0.000
1763453832.885,168.457,-21.973,-23.438,339.844,0.000
1763453832.889,-1000.000,-47.852,-22.461,-1000.000,0.000
1763453832.893,-981.445,-43.945,-28.809,-1000.000,0.000
1763453832.897,-974.609,-32.227,-24.902,-960.938,0.000
1763453832.901,-1000.000,-20.508,-21.973,-1000.000,0.000
1763453832.905,-1000.000,-11.719,-25.879,-1000.000,0.000
1763453832.909,-1000.000,-18.066,-29.785,-1000.000,0.000
1763453832.913,-934.082,-32.715,-33.203,-948.242,0.000
1763453832.917,-1000.000,-33.203,-33.691,-1000.000,0.000
1763453832.920,-684.570,-21.973,-29.297,-852.051,0.000
1763453832.924,745.605,1.465,-23.926,529.297,0.000
1763453832.928,999.512,15.625,-24.902,999.512,0.000
1763453832.932,909.180,3.418,-24.902,906.250,0.000
1763453832.936,983.887,-13.672,-25.391,980.469,0.000
1763453832.940,969.238,-18.555,-32.227,970.215,0.000
1763453832.944,970.703,-19.531,-33.691,971.191,0.000
1763453832.948,964.355,-20.020,-33.203,967.285,0.000
1763453832.952,915.039,-20.508,-29.785,912.598,0.000
1763453832.956,999.512,-17.090,-30.762,999.512,0.000
1763453832.960,96.680,-36.133,-35.156,134.766,0.000
1763453832.963,-1000.000,-53.711,-35.645,-1000.000,0.000
1763453832.967,-971.680,-42.480,-33.203,-977.051,0.000
1763453832.971,-979.980,-41.016,-29.297,-977.051,0.000
1763453832.975,-1000.000,-27.344,-27.832,-1000.000,0.000
1763453832.979,-1000.000,-12.695,-28.320,-1000.000,0.000
1763453832.983,-998.535,-23.926,-25.391,-1000.000,0.000
1763453832.987,-940.918,-31.250,-23.438,-935.547,0.000
1763453832.991,-1000.000,-31.250,-26.855,-1000.000,0.000
1763453832.995,-183.105,-15.625,-25.391,-251.953,0.000
1763453832.998,999.512,9.766,-22.949,999.512,0.000
1763453833.002,948.730,-4.883,-21.484,959.473,0.000
1763453833.006,944.824,-18.555,-24.902,940.430,0.000
1763453833.010,975.586,-18.066,-29.297,978.027,0.000
1763453833.014,969.238,-20.996,-27.344,969.727,0.000
1763453833.018,979.492,-19.043,-24.414,971.680,0.000
1763453833.022,923.340,-9.766,-22.461,962.402,0.000
1763453833.026,999.512,-15.137,-21.484,920.898,0.000
1763453833.030,820.312,-23.438,-18.066,999.512,0.000
1763453833.034,-512.207,-40.039,-20.020,55.176,0.000
1763453833.037,-1000.000,-49.805,-20.020,-1000.000,0.000
1763453833.041,-941.895,-34.668,-19.531,-968.262,0.000
1763453833.045,-1000.000,-36.133,-22.949,-978.027,0.000
1763453833.049,-940.430,-38.574,-23.926,-950.195,0.000
1763453833.053,-1000.000,-33.691,-28.809,-1000.000,0.000
1763453833.057,-185.059,-11.230,-27.832,-138.672,0.000
1763453833.061,999.512,10.254,-28.809,999.512,0.000
1763453833.065,948.242,3.906,-24.414,943.848,0.000
1763453833.069,944.824,9.766,-12.695,948.730,0.000
1763453833.073,977.539,1.465,-13.184,975.586,0.000
1763453833.077,961.914,-15.137,-19.043,972.168,0.000
1763453833.080,921.387,-20.996,-16.602,905.273,0.000
1763453833.084,999.512,-21.973,-19.043,999.512,0.000
1763453833.088,65.430,-38.086,-26.367,219.727,0.000
1763453833.092,-1000.000,-55.176,-25.391,-1000.000,0.000
1763453833.096,-970.703,-47.852,-25.879,-988.770,0.000
1763453833.100,-980.957,-36.133,-25.879,-970.703,0.000
1763453833.104,-1000.000,-32.227,-27.832,-1000.000,0.000
1763453833.108,-981.934,-32.227,-30.762,-978.516,0.000
1763453833.112,-967.773,-28.809,-30.273,-978.027,0.000
1763453833.116,-1000.000,-32.715,-30.273,-1000.000,0.000
1763453833.119,70.801,-21.484,-30.273,111.328,0.000
1763453833.123,999.512,-12.695,-25.391,999.512,0.000
1763453833.127,917.969,-20.508,-22.949,920.898,0.000
1763453833.131,962.891,-25.391,-26.855,963.867,0.000
1763453833.135,972.168,-20.020,-22.949,972.168,0.000
1763453833.139,964.844,-18.066,-20.996,975.586,0.000
1763453833.143,916.504,-19.043,-19.043,902.344,0.000
1763453833.147,999.512,-16.113,-17.090,999.512,0.000
1763453833.151,106.445,-28.320,-20.996,284.668,0.000
1763453833.155,-1000.000,-44.434,-21.484,-1000.000,0.000
1763453833.159,-975.586,-38.086,-20.996,-1000.000,0.000
1763453833.163,-978.516,-30.762,-21.973,-965.332,0.000
1763453833.166,-1000.000,-30.273,-25.391,-1000.000,0.000
1763453833.170,-1000.000,-37.109,-24.902,-1000.000,0.000
1763453833.174,-1000.000,-35.156,-19.531,-1000.000,0.000
1763453833.178,-1000.000,-31.738,-31.738,-1000.000,0.000
1763453833.182,-929.199,-30.273,-36.133,-928.223,0.000
1763453833.186,-1000.000,-33.203,-29.297,-1000.000,0.000
1763453833.190,-395.508,-17.090,-24.902,-543.945,0.000
1763453833.194,969.727,10.742,-21.973,876.953,0.000
1763453833.198,983.887,4.395,-20.996,999.512,0.000
1763453833.202,928.223,-9.277,-18.555,917.480,0.000
1763453833.206,980.957,-9.277,-17.090,984.375,0.000
1763453833.209,969.727,-1.465,-13.672,970.215,0.000
1763453833.213,969.727,-4.395,-12.695,970.215,0.000
1763453833.217,969.238,-16.602,-12.695,975.098,0.000
1763453833.221,907.715,-22.461,-14.648,902.832,0.000
1763453833.225,999.512,-19.531,-15.137,999.512,0.000
1763453833.229,176.758,-22.949,-13.672,267.090,0.000
1763453833.233,-1000.000,-35.156,-16.113,-1000.000,0.000
1763453833.237,-982.422,-37.598,-19.531,-997.070,0.000
1763453833.241,-974.121,-39.062,-22.949,-966.797,0.000
1763453833.245,-1000.000,-35.156,-20.020,-1000.000,0.000
1763453833.249,-994.141,-24.902,-19.531,-999.023,0.000
1763453833.252,-947.754,-20.996,-17.090,-940.430,0.000
1763453833.256,-1000.000,-17.090,-15.137,-1000.000,0.000
1763453833.260,-115.234,1.953,-18.555,-188.965,0.000
1763453833.264,999.512,11.230,-18.555,999.512,0.000
1763453833.268,939.941,-0.488,-21.484,949.707,0.000
1763453833.272,949.707,-10.742,-20.996,945.312,0.000
1763453833.276,974.121,-12.695,-14.648,976.074,0.000
1763453833.280,973.145,-11.230,-13.672,971.680,0.000
1763453833.284,953.613,-11.230,-11.719,965.820,0.000
1763453833.288,935.547,-10.254,-12.695,915.527,0.000
1763453833.292,999.512,-9.277,-13.184,999.512,0.000
1763453833.296,-61.035,-23.438,-10.742,110.352,0.000
1763453833.299,-1000.000,-41.504,-12.207,-1000.000,0.000
1763453833.303,-956.543,-29.297,-7.324,-974.609,0.000
1763453833.307,-989.746,-16.602,-5.859,-978.516,0.000
1763453833.311,-1000.000,-28.809,-8.789,-1000.000,0.000
1763453833.315,-1000.000,-39.062,-6.348,-1000.000,0.000
1763453833.319,-937.500,-30.273,-8.789,-936.035,0.000
1763453833.323,-1000.000,-30.273,-14.648,-1000.000,0.000
1763453833.327,-219.727,-18.555,-14.648,-242.188,0.000
1763453833.331,0.000,3.906,-10.742,999.512,0.000
1763453833.335,0.000,-0.977,-11.230,957.520,0.000
1763453833.338,0.000,-0.977,-13.184,940.918,0.000
