timestamps,TP9,AF7,AF8,TP10,Right AUX
1761113642.046,18.066,-76.172,-17.090,52.734,0.000
1761113642.050,-85.449,-71.289,-11.230,-22.461,0.000
1761113642.054,-188.965,-66.406,-12.207,-121.094,0.000
1761113642.058,-177.734,-75.195,-10.254,-140.137,0.000
1761113642.062,-7.812,-78.125,-7.324,6.348,0.000
1761113642.066,23.438,-71.289,-8.301,53.711,0.000
1761113642.070,-91.309,-73.242,-16.113,-32.715,0.000
1761113642.074,-157.227,-74.707,-24.902,-101.074,0.000
1761113642.078,-200.195,-77.637,-23.926,-152.832,0.000
1761113642.082,-75.684,-83.008,-23.926,-52.246,0.000
1761113642.085,49.805,-90.332,-22.461,86.914,0.000
1761113642.089,-84.473,-91.797,-17.090,-8.301,0.000
1761113642.093,-160.645,-77.637,-17.090,-104.980,0.000
1761113642.097,-155.273,-72.266,-24.902,-108.398,0.000
1761113642.101,0.000,-62.500,-28.809,-32.227,0.000
1761113642.105,0.000,-61.035,-29.785,70.312,0.000
1761113642.109,0.000,-67.871,-30.273,48.340,0.000
1761113642.113,0.000,-81.543,-30.273,-55.664,0.000
1761113642.117,0.000,-83.984,-33.203,-68.848,0.000
1761113642.121,0.000,-80.078,-37.109,-3.906,0.000
1761113642.125,0.000,-89.844,-39.062,70.801,0.000
1761113642.129,0.000,-87.891,-32.715,63.477,0.000
1761113642.132,0.000,-81.543,-26.855,-67.871,0.000
1761113642.136,0.000,-77.148,-23.926,-95.215,0.000
1761113642.140,0.000,-75.684,-20.996,13.672,0.000
1761113642.144,0.000,-87.891,-18.066,83.496,0.000
1761113642.148,-28.320,-95.703,-13.184,52.734,0.000
1761113642.152,-131.836,-86.426,-17.090,-36.621,0.000
1761113642.156,-142.578,-69.336,-19.043,-69.824,0.000
1761113642.160,-79.102,-72.266,-17.090,-23.926,0.000
1761113642.164,1.953,-84.473,-21.484,62.500,0.000
1761113642.168,18.066,-85.938,-20.996,92.285,0.000
1761113642.171,-105.469,-85.449,-18.066,-14.160,0.000
1761113642.175,-179.199,-84.473,-20.996,-107.422,0.000
1761113642.179,-93.750,-79.590,-25.879,-53.223,0.000
1761113642.183,25.391,-69.824,-26.367,72.754,0.000
1761113642.187,25.879,-69.824,-27.832,89.355,0.000
1761113642.191,-74.219,-84.961,-29.785,0.488,0.000
1761113642.195,-147.461,-87.402,-41.016,-73.730,0.000
1761113642.199,-120.605,-91.309,-42.969,-67.871,0.000
1761113642.203,0.488,-96.191,-38.086,31.250,0.000
1761113642.207,51.270,-92.773,-32.715,100.098,0.000
1761113642.211,-58.594,-100.098,-29.297,27.344,0.000
1761113642.214,-150.391,-100.098,-33.203,-76.172,0.000
1761113642.218,-148.438,-93.262,-28.320,-81.543,0.000
1761113642.222,-15.137,-89.844,-20.020,58.105,0.000
1761113642.226,-32.227,-88.379,-23.926,71.777,0.000
1761113642.230,-166.992,-93.262,-36.133,-31.250,0.000
1761113642.234,-175.781,-91.309,-42.969,-75.195,0.000
1761113642.238,-91.797,-84.473,-32.227,-46.875,0.000
1761113642.242,7.324,-80.566,-22.949,47.852,0.000
1761113642.246,8.789,-88.379,-21.484,74.219,0.000
1761113642.250,-71.777,-89.844,-18.066,21.484,0.000
1761113642.253,-156.250,-85.449,-22.949,-68.848,0.000
1761113642.257,-141.602,-92.285,-22.461,-78.125,0.000
1761113642.261,8.789,-85.449,-19.043,49.805,0.000
1761113642.265,14.648,-79.102,-33.203,66.895,0.000
1761113642.269,-76.172,-88.867,-28.809,2.930,0.000
1761113642.273,-157.227,-90.332,-23.926,-79.102,0.000
1761113642.277,-133.789,-74.219,-28.809,-94.238,0.000
1761113642.281,-33.691,-72.266,-29.785,-30.273,0.000
1761113642.285,64.453,-85.938,-28.809,77.637,0.000
1761113642.289,0.000,-90.332,-19.531,65.430,0.000
1761113642.292,0.000,-100.098,-22.949,-69.336,0.000
1761113642.296,0.000,-97.168,-29.785,-72.754,0.000
1761113642.300,0.000,-94.727,-32.227,-42.969,0.000
1761113642.304,0.000,-94.238,-32.227,53.711,0.000
1761113642.308,0.000,-89.844,-31.738,83.984,0.000
1761113642.312,0.000,-92.285,-33.691,-67.383,0.000
1761113642.316,0.000,-86.426,-31.738,-116.211,0.000
1761113642.320,0.000,-77.148,-26.367,-30.273,0.000
1761113642.324,0.000,-75.195,-31.738,52.246,0.000
1761113642.327,0.000,-77.148,-46.387,57.617,0.000
1761113642.331,0.000,-80.078,-39.062,-56.641,0.000
1761113642.335,-116.211,-74.219,-23.438,-82.520,0.000
1761113642.339,-54.199,-77.148,-27.344,-39.062,0.000
1761113642.343,25.879,-83.984,-29.297,39.551,0.000
1761113642.347,5.859,-88.379,-13.184,43.945,0.000
1761113642.351,-116.211,-88.867,-16.602,-67.383,0.000
1761113642.355,-187.500,-96.680,-25.879,-137.207,0.000
1761113642.359,-173.340,-111.328,-25.391,-124.023,0.000
1761113642.363,-81.055,-96.191,-38.086,-32.715,0.000
1761113642.367,-106.934,-70.312,-33.203,-34.668,0.000
1761113642.370,-211.914,-64.453,-14.160,-144.043,0.000
1761113642.374,-222.656,-70.312,-13.184,-187.500,0.000
1761113642.378,-167.969,-64.941,-27.832,-149.902,0.000
1761113642.382,-55.664,-52.246,-39.551,-56.641,0.000
1761113642.386,20.508,-45.898,-33.203,10.254,0.000
1761113642.390,-115.723,-37.109,-33.691,-93.750,0.000
1761113642.394,-181.152,-29.297,-44.922,-170.410,0.000
1761113642.398,-106.445,-25.879,-53.223,-141.602,0.000
1761113642.402,-26.855,-27.344,-58.105,-54.688,0.000
1761113642.406,7.324,-37.109,-58.105,-4.395,0.000
1761113642.410,-8.301,-48.828,-55.664,-18.555,0.000
1761113642.413,-113.770,-57.617,-57.129,-114.746,0.000
1761113642.417,-105.469,-52.734,-55.176,-128.906,0.000
1761113642.421,49.316,-40.527,-54.199,-8.301,0.000
1761113642.425,86.426,-42.969,-58.105,53.223,0.000
1761113642.429,29.785,-48.340,-66.406,4.395,0.000
1761113642.433,-76.660,-43.945,-72.266,-125.488,0.000
1761113642.437,-62.500,-41.992,-70.312,-108.398,0.000
1761113642.441,53.223,-37.598,-65.430,3.418,0.000
1761113642.445,66.406,-32.715,-64.941,32.715,0.000
1761113642.449,36.133,-48.828,-62.988,19.043,0.000
1761113642.453,-44.434,-60.547,-62.988,-70.312,0.000
1761113642.456,-57.129,-56.641,-65.430,-110.352,0.000
1761113642.460,30.273,-66.406,-65.430,-28.809,0.000
1761113642.464,102.051,-81.055,-60.547,76.172,0.000
1761113642.468,35.645,-75.195,-63.965,31.250,0.000
1761113642.472,-78.613,-66.895,-66.895,-88.379,0.000
1761113642.476,-63.477,-70.312,-54.688,-96.191,0.000
1761113642.480,28.320,-71.777,-50.781,-23.438,0.000
1761113642.484,83.008,-65.918,-44.434,57.129,0.000
1761113642.488,43.945,-65.430,-41.016,62.500,0.000
1761113642.492,-83.008,-78.125,-48.340,-48.828,0.000
1761113642.496,-81.543,-79.590,-49.805,-84.473,0.000
1761113642.499,-14.160,-76.172,-40.527,-50.293,0.000
1761113642.503,70.801,-85.938,-29.785,32.227,0.000
1761113642.507,119.141,-85.938,-31.250,94.727,0.000
1761113642.511,-62.012,-83.984,-29.785,-53.223,0.000
1761113642.515,-126.953,-80.566,-31.738,-131.348,0.000
1761113642.519,-20.020,-76.172,-36.621,-52.246,0.000
1761113642.523,75.195,-83.008,0.000,52.734,0.000
1761113642.527,30.273,-95.215,0.000,38.086,0.000
1761113642.531,-78.125,-94.238,0.000,-42.969,0.000
1761113642.535,-104.980,-90.332,0.000,-83.008,0.000
1761113642.538,-83.008,-99.121,0.000,-86.426,0.000
1761113642.542,35.156,-106.934,0.000,7.324,0.000
1761113642.546,27.832,-98.145,0.000,22.949,0.000
1761113642.550,-83.008,-97.656,0.000,-57.129,0.000
1761113642.554,-109.375,-101.074,0.000,-107.422,0.000
1761113642.558,-81.543,-95.215,0.000,-93.262,0.000
1761113642.562,33.203,-80.078,0.000,12.207,0.000
1761113642.566,58.105,-76.172,0.000,37.598,0.000
1761113642.569,-107.422,-100.586,-37.109,-77.637,0.000
1761113642.573,-171.387,-106.934,-39.551,-140.137,0.000
1761113642.577,-121.582,-102.539,-40.039,-145.508,0.000
1761113642.581,-13.184,-103.027,-41.504,-39.551,0.000
1761113642.585,43.945,-108.398,-42.480,37.598,0.000
1761113642.589,-26.367,-108.398,-41.992,-8.301,0.000
1761113642.593,-203.125,-100.586,-38.086,-165.527,0.000
1761113642.597,-179.688,-100.098,-35.156,-169.434,0.000
1761113642.601,23.438,-81.055,-32.227,-6.348,0.000
1761113642.604,26.855,-67.383,-31.250,12.695,0.000
1761113642.608,-32.227,-78.613,-27.832,-20.508,0.000
1761113642.612,-134.766,-88.379,-22.461,-131.836,0.000
1761113642.616,-176.270,-94.238,-31.738,-183.105,0.000
1761113642.620,-26.855,-111.816,-18.555,-52.734,0.000
1761113642.624,63.477,-108.887,-12.207,42.969,0.000
1761113642.628,-66.895,-80.566,-23.926,-43.945,0.000
1761113642.632,-203.125,-67.871,-7.812,-187.012,0.000
1761113642.636,-245.605,-63.477,20.020,-239.746,0.000
1761113642.640,-229.004,-74.707,24.414,-221.191,0.000
1761113642.644,-133.301,-90.820,13.184,-151.855,0.000
1761113642.647,-173.340,-70.312,25.879,-180.664,0.000
1761113642.651,-334.961,-50.293,22.949,-324.219,0.000
1761113642.655,-327.637,-47.852,11.719,-348.145,0.000
1761113642.659,-254.883,-51.758,29.297,-283.691,0.000
1761113642.663,-189.941,-48.340,48.828,-202.148,0.000
1761113642.667,-217.773,-41.504,63.477,-210.449,0.000
1761113642.671,-318.359,-41.504,70.312,-303.711,0.000
1761113642.675,-352.051,-32.715,72.754,-355.957,0.000
1761113642.679,-241.699,-29.785,37.109,-268.555,0.000
1761113642.683,-134.277,-20.020,-9.277,-148.438,0.000
1761113642.686,-204.590,-5.371,-17.578,-193.359,0.000
1761113642.690,-248.047,4.883,18.066,-238.770,0.000
1761113642.694,-295.410,-19.531,21.484,-289.062,0.000
1761113642.698,-232.910,-54.199,-3.906,-266.602,0.000
1761113642.702,-11.719,-52.246,-22.461,-82.520,0.000
1761113642.706,-41.016,-49.316,-31.738,-73.242,0.000
1761113642.710,-154.297,-62.500,-48.828,-152.344,0.000
1761113642.714,-190.918,-72.266,-71.777,-183.594,0.000
1761113642.718,-117.188,-65.918,-75.195,-111.328,0.000
1761113642.722,50.781,-52.734,-83.008,60.547,0.000
1761113642.726,88.867,-53.223,-89.355,122.070,0.000
1761113642.729,-5.371,-73.242,-92.773,85.449,0.000
1761113642.733,-155.273,-87.891,-104.492,-24.902,0.000
1761113642.737,-88.379,-87.402,-110.352,0.977,0.000
1761113642.741,56.641,-90.820,-107.910,124.512,0.000
1761113642.745,102.051,-86.914,-108.398,164.551,0.000
1761113642.749,33.203,-88.867,-113.770,112.793,0.000
1761113642.753,-65.430,-97.656,-112.305,28.320,0.000
1761113642.757,-21.484,-96.191,-104.492,61.035,0.000
1761113642.761,64.941,-102.539,-92.285,161.621,0.000
1761113642.765,103.027,-106.934,-83.496,208.984,0.000
1761113642.769,67.383,-109.863,-83.496,189.453,0.000
1761113642.772,-13.672,-113.770,-78.125,121.094,0.000
1761113642.776,-18.066,-109.863,-70.801,94.238,0.000
1761113642.780,58.105,-88.867,-76.660,140.137,0.000
1761113642.784,153.809,-73.730,-75.684,228.516,0.000
1761113642.788,90.820,-78.125,-76.172,167.480,0.000
1761113642.792,22.461,-79.102,-84.961,76.660,0.000
1761113642.796,27.832,-74.219,-84.961,56.641,0.000
1761113642.800,80.566,-71.777,-69.336,75.684,0.000
1761113642.804,161.133,-72.754,-53.711,162.109,0.000
1761113642.808,93.262,-78.613,-46.875,138.184,0.000
1761113642.812,-9.766,-70.801,-40.527,20.020,0.000
1761113642.815,-22.461,-74.219,-41.992,-27.832,0.000
1761113642.819,27.344,-93.262,-41.504,1.465,0.000
1761113642.823,136.719,-91.309,-33.203,108.398,0.000
1761113642.827,95.215,-88.379,-22.461,90.820,0.000
1761113642.831,-86.426,-91.309,-24.902,-73.730,0.000
1761113642.835,-58.105,-96.191,-36.133,-82.031,0.000
1761113642.839,45.410,-105.469,-36.621,-9.277,0.000
1761113642.843,119.629,-103.516,-32.227,56.641,0.000
1761113642.847,89.844,-95.215,-33.203,29.297,0.000
1761113642.851,0.000,-87.891,-28.320,-56.641,0.000
1761113642.854,0.000,-83.496,-18.066,-95.703,0.000
1761113642.858,0.000,-80.566,-22.949,-75.195,0.000
1761113642.862,0.000,-82.031,-32.715,54.688,0.000
1761113642.866,0.000,-92.773,-30.762,52.246,0.000
1761113642.870,0.000,-99.609,-23.926,-24.902,0.000
1761113642.874,0.000,-102.051,-30.273,-105.957,0.000
1761113642.878,0.000,-105.957,-26.855,-118.164,0.000
1761113642.882,0.000,-103.516,-13.672,18.555,0.000
1761113642.886,0.000,-101.074,-14.160,-5.371,0.000
1761113642.890,0.000,-102.539,-9.766,-79.590,0.000
1761113642.893,0.000,-100.586,-14.648,-127.930,0.000
1761113642.897,-78.613,-112.793,-20.020,-102.051,0.000
1761113642.901,4.395,-128.906,-19.043,-9.766,0.000
1761113642.905,53.711,-116.211,-23.926,54.688,0.000
1761113642.909,-51.270,-100.098,-23.438,-9.766,0.000
1761113642.913,-186.523,-104.492,-33.203,-132.324,0.000
1761113642.917,-86.426,-105.957,-43.945,-85.449,0.000
1761113642.921,15.137,-107.910,-35.156,5.859,0.000
1761113642.925,8.301,-116.211,-39.551,13.672,0.000
1761113642.929,-9.766,-112.793,-41.016,-7.812,0.000
1761113642.932,-115.723,-103.516,-19.043,-86.914,0.000
1761113642.936,-115.723,-93.750,-2.930,-89.844,0.000
1761113642.940,0.977,-96.191,-2.930,1.953,0.000
1761113642.944,0.000,-116.699,-7.812,29.785,0.000
1761113642.948,0.000,-125.488,-3.418,13.184,0.000
1761113642.952,0.000,-120.605,0.488,-87.891,0.000
1761113642.956,0.000,-118.164,-1.953,-87.891,0.000
1761113642.960,0.000,-114.258,-5.371,-8.301,0.000
1761113642.964,0.000,-107.422,-15.625,83.008,0.000
1761113642.968,0.000,-109.863,-29.785,48.828,0.000
1761113642.972,0.000,-115.723,-24.414,-107.422,0.000
1761113642.975,0.000,-119.629,-14.648,-101.562,0.000
1761113642.979,0.000,-123.535,-15.137,18.066,0.000
1761113642.983,0.000,-115.234,-16.602,100.098,0.000
1761113642.987,0.000,-115.723,-16.113,51.270,0.000
1761113642.991,-88.379,-126.465,-12.695,-33.691,0.000
1761113642.995,-63.965,-122.559,-20.508,-49.805,0.000
1761113642.999,52.246,-112.305,-25.879,12.207,0.000
1761113643.003,42.480,-115.234,-32.715,62.012,0.000
1761113643.007,8.789,-137.695,-28.320,76.172,0.000
1761113643.011,-59.082,-134.277,-9.766,-1.953,0.000
1761113643.014,-111.816,-120.117,0.488,-56.152,0.000
1761113643.018,-21.484,-120.605,8.301,-16.113,0.000
1761113643.022,147.461,-114.258,6.836,112.305,0.000
