timestamps,TP9,AF7,AF8,TP10,Right AUX
1761114069.504,-243.652,13.672,140.625,-141.113,0.000
1761114069.508,-238.281,11.719,135.742,-134.277,0.000
1761114069.511,-235.352,6.348,123.047,-145.996,0.000
1761114069.515,-214.355,6.348,110.352,-126.953,0.000
1761114069.519,-195.312,8.301,96.191,-122.559,0.000
1761114069.523,-117.188,8.301,77.637,-62.988,0.000
1761114069.527,0.000,10.254,63.477,-25.391,0.000
1761114069.531,0.000,9.277,51.270,-42.480,0.000
1761114069.535,0.000,5.859,31.738,-26.855,0.000
1761114069.539,0.000,3.418,8.301,7.324,0.000
1761114069.543,0.000,0.488,-11.719,65.918,0.000
1761114069.547,0.000,2.930,-23.926,140.625,0.000
1761114069.551,0.000,2.441,-42.969,134.277,0.000
1761114069.554,0.000,8.301,-66.406,106.934,0.000
1761114069.558,0.000,13.184,-79.102,171.875,0.000
1761114069.562,0.000,11.230,-91.309,192.383,0.000
1761114069.566,0.000,10.254,-111.816,176.758,0.000
1761114069.570,0.000,3.418,-120.605,182.617,0.000
1761114069.574,-68.359,1.465,-115.723,189.941,0.000
1761114069.578,-93.262,2.441,-119.141,174.805,0.000
1761114069.582,-84.961,2.441,-120.117,201.172,0.000
1761114069.586,-35.645,1.465,-115.234,218.750,0.000
1761114069.590,25.879,-3.418,-114.746,206.543,0.000
1761114069.594,90.820,-5.859,-107.422,190.430,0.000
1761114069.597,99.121,-6.348,-108.398,144.531,0.000
1761114069.601,92.773,-3.906,-107.910,166.504,0.000
1761114069.605,150.879,-4.883,-103.027,191.406,0.000
1761114069.609,187.500,-2.441,-103.027,166.016,0.000
1761114069.613,192.383,0.000,-102.051,126.465,0.000
1761114069.617,189.941,-3.418,-92.285,139.160,0.000
1761114069.621,144.043,-2.441,-83.008,116.699,0.000
1761114069.625,166.992,-6.836,-88.867,115.723,0.000
1761114069.629,178.711,-6.836,-92.773,142.090,0.000
1761114069.633,129.883,-3.906,-87.402,95.703,0.000
1761114069.636,107.910,-8.789,-82.520,85.938,0.000
1761114069.640,124.023,-5.859,-78.125,103.027,0.000
1761114069.644,152.832,-2.930,-74.219,115.234,0.000
1761114069.648,148.926,-6.836,-73.242,115.723,0.000
1761114069.652,119.141,-9.277,-69.824,101.562,0.000
1761114069.656,89.355,-8.301,-69.824,75.684,0.000
1761114069.660,83.496,-9.766,-76.172,59.082,0.000
1761114069.664,116.211,-9.766,-70.312,89.355,0.000
1761114069.668,124.512,-9.766,-62.012,100.098,0.000
1761114069.672,97.168,-11.230,-57.617,92.773,0.000
1761114069.676,63.477,-13.184,-50.293,70.312,0.000
1761114069.679,54.199,-17.090,-46.875,50.781,0.000
1761114069.683,84.961,-20.508,-48.340,77.637,0.000
1761114069.687,104.004,-14.160,-45.410,104.492,0.000
1761114069.691,62.988,-12.695,-43.945,61.035,0.000
1761114069.695,20.020,-15.137,-46.387,12.695,0.000
1761114069.699,35.645,-6.836,-36.133,28.320,0.000
1761114069.703,83.008,-6.836,-33.203,79.102,0.000
1761114069.707,89.355,-13.184,-37.598,80.078,0.000
1761114069.711,45.898,-13.184,-34.668,44.922,0.000
1761114069.715,2.441,-15.137,-37.598,17.090,0.000
1761114069.718,13.184,-13.184,-37.109,32.227,0.000
1761114069.722,58.105,-7.812,-33.203,70.801,0.000
1761114069.726,63.965,-15.625,-37.109,59.082,0.000
1761114069.730,62.988,-20.020,-38.086,62.012,0.000
1761114069.734,42.969,-15.137,-25.879,53.223,0.000
1761114069.738,5.371,-14.648,-20.996,15.137,0.000
1761114069.742,5.371,-20.020,-28.320,-10.254,0.000
1761114069.746,42.969,-17.578,-29.785,34.180,0.000
1761114069.750,40.039,-12.695,-27.832,64.941,0.000
1761114069.754,-11.230,-16.602,-25.879,20.020,0.000
1761114069.758,-12.207,-15.137,-26.367,9.277,0.000
1761114069.761,32.227,-11.719,-24.902,36.133,0.000
1761114069.765,37.598,-12.695,-24.414,44.434,0.000
1761114069.769,30.762,-12.695,-23.926,41.504,0.000
1761114069.773,-11.719,-16.113,-27.344,-6.836,0.000
1761114069.777,-33.691,-15.625,-31.738,-20.508,0.000
1761114069.781,18.555,-9.766,-26.367,23.438,0.000
1761114069.785,47.852,-9.766,-28.320,18.555,0.000
1761114069.789,51.758,-11.719,-33.203,26.367,0.000
1761114069.793,5.859,-16.602,-28.809,-10.742,0.000
1761114069.797,3.906,-18.555,-24.414,-18.555,0.000
1761114069.801,35.645,-3.906,-26.855,27.344,0.000
1761114069.804,21.973,2.930,-21.484,10.254,0.000
1761114069.808,20.996,-1.465,-15.137,11.719,0.000
1761114069.812,-12.695,1.465,-17.090,-11.230,0.000
1761114069.816,-63.965,3.418,-18.555,-53.711,0.000
1761114069.820,-46.875,-2.441,-18.066,-33.691,0.000
1761114069.824,-5.859,-5.859,-20.020,2.930,0.000
1761114069.828,-2.930,3.906,-23.438,19.043,0.000
1761114069.832,-27.344,5.371,-23.438,-2.441,0.000
1761114069.836,-65.918,1.953,-22.949,-73.242,0.000
1761114069.840,-36.621,3.906,-24.902,-41.016,0.000
1761114069.843,4.395,-2.930,-28.320,17.090,0.000
1761114069.847,3.906,-4.395,-27.344,-0.488,0.000
1761114069.851,-9.766,-1.465,-27.832,-15.625,0.000
1761114069.855,-38.086,-4.883,-35.156,-34.668,0.000
1761114069.859,-19.043,-2.930,-34.180,-21.484,0.000
1761114069.863,26.855,0.977,-26.367,19.043,0.000
1761114069.867,38.086,2.930,-23.926,21.973,0.000
1761114069.871,8.301,-4.883,-26.855,-2.441,0.000
1761114069.875,-17.578,-6.348,-26.855,-4.883,0.000
1761114069.879,-28.320,-9.277,-25.391,-25.879,0.000
1761114069.883,9.766,-15.137,-25.879,-6.836,0.000
1761114069.886,24.902,-9.766,-18.555,9.766,0.000
1761114069.890,3.906,-8.301,-11.719,14.648,0.000
1761114069.894,-31.250,-5.859,-10.742,2.441,0.000
1761114069.898,-47.363,-4.395,-12.207,-38.086,0.000
1761114069.902,5.371,-5.371,-13.672,4.883,0.000
1761114069.906,24.902,-10.254,-12.695,36.621,0.000
1761114069.910,5.371,-16.113,-12.695,24.414,0.000
1761114069.914,-41.504,-17.090,-17.578,-15.625,0.000
1761114069.918,-36.133,-15.137,-17.090,4.395,0.000
1761114069.922,-0.977,-13.184,-12.695,30.762,0.000
1761114069.926,13.184,-17.578,-16.602,24.902,0.000
1761114069.929,20.508,-18.066,-17.090,40.527,0.000
1761114069.933,-26.855,-17.090,-19.531,-11.719,0.000
1761114069.937,-39.062,-20.508,-23.926,-27.832,0.000
1761114069.941,26.855,-15.625,-19.531,54.688,0.000
1761114069.945,38.574,-11.719,-19.531,65.918,0.000
1761114069.949,10.742,-13.672,-20.508,27.832,0.000
1761114069.953,-22.461,-13.672,-20.996,1.465,0.000
1761114069.957,-32.227,-11.230,-19.531,-9.277,0.000
1761114069.961,10.742,-10.742,-16.602,34.180,0.000
1761114069.965,39.551,-15.625,-20.996,71.777,0.000
1761114069.968,39.062,-10.254,-20.020,68.848,0.000
1761114069.972,-19.531,-9.277,-19.043,-4.883,0.000
1761114069.976,-53.223,-22.949,-27.344,-45.410,0.000
1761114069.980,-25.879,-25.879,-29.785,-5.859,0.000
1761114069.984,11.230,-19.531,-21.484,46.387,0.000
1761114069.988,15.137,-19.043,-19.531,56.152,0.000
1761114069.992,-30.762,-21.484,-22.949,9.766,0.000
1761114069.996,-49.805,-21.973,-24.414,0.000,0.000
1761114070.000,-23.438,-23.438,-21.973,20.020,0.000
1761114070.004,12.207,-21.973,-23.438,38.574,0.000
1761114070.008,18.066,-25.391,-20.508,43.945,0.000
1761114070.011,11.719,-20.996,-15.625,36.621,0.000
1761114070.015,-10.254,-17.578,-16.602,17.578,0.000
1761114070.019,-15.625,-23.926,-16.602,9.277,0.000
1761114070.023,8.789,-21.973,-19.043,-1.953,0.000
1761114070.027,21.973,-28.320,-19.531,2.441,0.000
1761114070.031,34.180,-30.273,-21.973,36.133,0.000
1761114070.035,-6.348,-18.555,-23.926,10.742,0.000
1761114070.039,-62.988,-9.277,-23.438,-61.523,0.000
1761114070.043,-8.789,-17.090,-21.973,-10.254,0.000
1761114070.047,42.480,-19.531,-24.414,40.527,0.000
1761114070.050,-1.465,-9.766,-21.973,-18.066,0.000
1761114070.054,-37.598,-15.137,-23.438,-59.570,0.000
1761114070.058,-25.391,-14.160,-29.785,-42.480,0.000
1761114070.062,-0.488,-15.625,-24.414,0.488,0.000
1761114070.066,-10.254,-22.461,-24.414,-23.926,0.000
1761114070.070,-23.926,-22.949,-32.227,-45.410,0.000
1761114070.074,-33.203,-20.508,-34.180,-42.480,0.000
1761114070.078,-47.363,-20.020,-32.227,-75.195,0.000
1761114070.082,0.488,-16.113,-34.180,-31.250,0.000
1761114070.086,31.738,-13.672,-30.273,1.953,0.000
1761114070.090,-16.113,-12.695,-27.832,-47.363,0.000
1761114070.093,-47.852,-12.695,-28.320,-68.359,0.000
1761114070.097,-31.250,-15.625,-28.809,-55.176,0.000
1761114070.101,0.488,-14.648,-32.715,-34.180,0.000
1761114070.105,33.691,-14.160,-34.668,-8.789,0.000
1761114070.109,27.832,-9.277,-30.273,-2.441,0.000
1761114070.113,-39.062,-11.230,-33.203,-70.312,0.000
1761114070.117,-47.852,-20.020,-33.691,-86.914,0.000
1761114070.121,16.113,-19.043,-26.855,-18.066,0.000
1761114070.125,37.109,-14.160,-23.926,0.488,0.000
1761114070.129,24.902,-6.348,-21.973,-4.883,0.000
1761114070.133,-18.555,-11.719,-26.367,-39.551,0.000
1761114070.136,-40.527,-19.043,-25.879,-55.664,0.000
1761114070.140,-11.230,-21.484,-24.902,-23.926,0.000
1761114070.144,12.695,-22.461,-20.996,8.789,0.000
1761114070.148,0.000,-20.996,-20.996,-16.113,0.000
1761114070.152,-37.109,-20.508,-25.879,-58.594,0.000
1761114070.156,-49.316,-18.555,-21.973,-55.664,0.000
1761114070.160,-43.457,-23.926,-30.762,-58.594,0.000
1761114070.164,-9.766,-22.949,-30.273,-41.992,0.000
1761114070.168,3.906,-16.113,-23.926,-34.180,0.000
1761114070.172,-14.160,-11.230,-27.832,-24.902,0.000
1761114070.175,-46.387,-8.789,-27.344,-32.227,0.000
1761114070.179,-36.621,-6.836,-24.902,-30.762,0.000
1761114070.183,6.348,-8.301,-22.949,-8.301,0.000
1761114070.187,25.879,-10.254,-17.578,28.809,0.000
1761114070.191,-15.137,-6.836,-16.113,-12.207,0.000
1761114070.195,-65.430,-7.812,-22.461,-82.031,0.000
1761114070.199,-25.391,-9.766,-22.949,-39.551,0.000
1761114070.203,19.043,-12.207,-19.043,-6.348,0.000
1761114070.207,13.184,-13.184,-22.949,-12.695,0.000
1761114070.211,-22.949,-19.043,-24.902,-28.320,0.000
1761114070.215,-52.734,-25.879,-21.484,-54.199,0.000
1761114070.218,-39.551,-30.762,-21.484,-36.621,0.000
1761114070.222,0.488,-28.320,-16.602,12.695,0.000
1761114070.226,14.648,-21.484,-12.695,24.902,0.000
1761114070.230,-10.254,-21.484,-17.090,-7.324,0.000
1761114070.234,-53.711,-26.367,-21.484,-67.871,0.000
1761114070.238,-49.316,-24.902,-19.531,-66.895,0.000
1761114070.242,-10.254,-24.902,-14.160,-31.738,0.000
1761114070.246,27.344,-26.367,-18.555,7.812,0.000
1761114070.250,17.090,-16.602,-23.438,15.625,0.000
1761114070.254,-68.359,-19.043,-18.555,-81.543,0.000
1761114070.258,-61.035,-28.809,-15.137,-90.332,0.000
1761114070.261,-10.742,-31.738,-18.066,-43.457,0.000
1761114070.265,0.000,-36.621,-23.438,-43.945,0.000
1761114070.269,-3.418,-35.156,-23.926,-31.738,0.000
1761114070.273,-29.785,-31.250,-18.066,-36.133,0.000
1761114070.277,0.000,-33.203,-21.973,-49.805,0.000
1761114070.281,0.000,-32.227,-26.367,-17.090,0.000
1761114070.285,0.000,-29.785,-21.973,3.906,0.000
1761114070.289,0.000,-28.809,-22.461,-13.184,0.000
1761114070.293,0.000,-30.762,-26.367,-45.410,0.000
1761114070.297,0.000,-33.203,-23.926,-64.941,0.000
1761114070.300,0.000,-26.855,-21.973,-45.410,0.000
1761114070.304,0.000,-23.438,-28.320,-3.418,0.000
1761114070.308,0.000,-30.273,-31.250,-14.648,0.000
1761114070.312,0.000,-32.715,-27.344,-69.336,0.000
1761114070.316,0.000,-32.715,-20.508,-59.570,0.000
1761114070.320,0.000,-29.297,-20.996,-36.133,0.000
1761114070.324,-44.434,-23.926,-25.879,-12.695,0.000
1761114070.328,-10.254,-26.855,-22.461,-15.137,0.000
1761114070.332,8.301,-30.762,-18.555,-62.988,0.000
1761114070.336,-5.859,-27.832,-18.555,-65.918,0.000
1761114070.340,-28.809,-25.879,-16.113,-41.504,0.000
1761114070.343,-41.992,-28.320,-16.113,-5.371,0.000
1761114070.347,-7.812,-24.414,-15.137,-24.902,0.000
1761114070.351,34.180,-29.785,-15.625,-85.449,0.000
1761114070.355,18.555,-36.621,-19.043,-83.496,0.000
1761114070.359,-20.508,-29.297,-20.996,-15.137,0.000
1761114070.363,-25.391,-20.508,-21.484,12.695,0.000
1761114070.367,-3.418,-26.367,-21.484,-34.180,0.000
1761114070.371,5.371,-26.855,0.000,-38.574,0.000
1761114070.375,-28.320,-25.391,0.000,-57.617,0.000
1761114070.379,-35.156,-25.879,0.000,-51.270,0.000
1761114070.382,13.672,-22.949,0.000,-11.719,0.000
1761114070.386,17.090,-22.949,0.000,-26.367,0.000
1761114070.390,-8.789,-19.043,0.000,-28.809,0.000
1761114070.394,-41.504,-20.020,0.000,-58.594,0.000
1761114070.398,-32.715,-26.367,0.000,-65.430,0.000
1761114070.402,19.531,-25.879,0.000,-5.371,0.000
1761114070.406,30.273,-23.926,0.000,7.812,0.000
1761114070.410,-0.977,-24.902,0.000,-2.930,0.000
1761114070.414,-30.273,-23.926,0.000,-25.391,0.000
1761114070.418,-45.410,-30.273,-27.344,-62.988,0.000
1761114070.422,-0.977,-35.645,-27.832,-20.508,0.000
1761114070.425,23.926,-23.438,-27.344,-7.324,0.000
1761114070.429,21.484,-19.531,-32.715,-17.578,0.000
1761114070.433,12.695,-29.297,-25.391,-18.066,0.000
1761114070.437,-5.859,-27.344,-7.324,-15.625,0.000
1761114070.441,-16.113,-26.855,-5.859,-28.809,0.000
1761114070.445,4.883,-32.227,-14.160,-34.180,0.000
1761114070.449,-0.488,-32.715,-16.602,-21.973,0.000
1761114070.453,-45.898,-32.227,-12.207,-45.410,0.000
1761114070.457,-34.668,-35.645,-10.254,-36.133,0.000
1761114070.461,-11.719,-36.621,-12.695,-24.414,0.000
1761114070.465,8.789,-36.133,-7.324,-1.953,0.000
1761114070.468,9.766,-35.645,-12.207,-1.953,0.000
1761114070.472,-16.113,-35.156,-19.531,-20.020,0.000
1761114070.476,-46.387,-35.156,-19.043,-45.410,0.000
1761114070.480,-41.504,-35.645,-14.648,-65.430,0.000
1761114070.484,18.066,-27.832,-9.766,8.301,0.000
1761114070.488,10.254,-31.250,-13.184,5.859,0.000
1761114070.492,-29.785,-37.109,-16.113,-35.645,0.000
1761114070.496,-40.527,-37.109,-13.184,-27.832,0.000
1761114070.500,-0.488,-38.086,-15.625,5.371,0.000
1761114070.504,21.484,-30.273,-18.555,10.742,0.000
1761114070.507,-5.859,-28.320,-20.996,-10.254,0.000
1761114070.511,-47.852,-27.832,-18.066,-47.363,0.000
1761114070.515,-60.547,-31.738,-14.648,-71.777,0.000
1761114070.519,-15.137,-25.391,-16.113,-12.207,0.000
1761114070.523,8.789,-19.043,-17.090,14.160,0.000
1761114070.527,28.809,-23.926,-17.090,30.762,0.000
1761114070.531,-2.441,-20.020,-19.531,13.184,0.000
1761114070.535,-47.363,-24.414,-21.973,-54.688,0.000
1761114070.539,-22.461,-31.738,-22.461,-54.688,0.000
1761114070.543,27.832,-26.855,-20.996,5.371,0.000
1761114070.547,35.156,-23.926,-15.137,33.203,0.000
1761114070.550,-12.207,-25.879,-18.066,-9.766,0.000
1761114070.554,-37.109,-27.832,-20.508,-35.645,0.000
1761114070.558,0.000,-24.902,-11.230,-7.324,0.000
1761114070.562,0.000,-25.879,-13.672,16.602,0.000
1761114070.566,0.000,-31.738,-22.461,23.438,0.000
1761114070.570,0.000,-29.297,-19.531,-13.672,0.000
1761114070.574,0.000,-25.391,-14.160,-58.594,0.000
1761114070.578,0.000,-28.320,-19.531,-28.320,0.000
1761114070.582,0.000,-32.715,-23.438,-27.344,0.000
1761114070.586,0.000,-35.156,-24.902,-32.227,0.000
1761114070.589,0.000,-34.668,-24.414,-2.441,0.000
1761114070.593,0.000,-37.598,-27.344,-46.387,0.000
1761114070.597,0.000,-38.574,-30.762,-62.988,0.000
1761114070.601,0.000,-33.203,-25.391,-6.348,0.000
1761114070.605,-18.555,-33.691,-22.949,15.137,0.000
1761114070.609,12.207,-39.551,-24.414,-13.184,0.000
1761114070.613,28.809,-38.574,-26.855,-57.617,0.000
1761114070.617,-8.301,-38.574,-26.367,-57.617,0.000
1761114070.621,-48.828,-33.203,-22.949,-9.277,0.000
1761114070.625,-23.926,-24.414,-22.461,29.297,0.000
1761114070.629,-7.324,-30.762,-23.438,-22.949,0.000
1761114070.632,-16.602,-30.762,-23.438,-63.477,0.000
1761114070.636,-10.742,-26.855,-26.367,-43.457,0.000
1761114070.640,-50.293,-31.738,-27.344,-28.320,0.000
1761114070.644,-65.918,-31.250,-31.250,-8.301,0.000
1761114070.648,-12.207,-24.902,-26.367,-17.578,0.000
1761114070.652,-39.062,-22.461,-22.949,-60.059,0.000
1761114070.656,-41.504,-22.461,-25.391,-70.801,0.000
1761114070.660,-18.555,-28.809,-23.438,-55.664,0.000
1761114070.664,8.789,-30.762,-25.879,-23.438,0.000
1761114070.668,17.578,-28.809,-26.855,-7.324,0.000
1761114070.672,-17.578,-33.691,-25.879,-30.273,0.000
1761114070.675,-62.012,-35.156,-24.414,-76.660,0.000
1761114070.679,-52.246,-30.762,-22.949,-81.543,0.000
1761114070.683,-8.789,-27.832,-23.926,-34.180,0.000
1761114070.687,-14.160,-26.855,-27.832,-33.203,0.000
1761114070.691,-47.852,-31.250,-29.297,-63.965,0.000
1761114070.695,-68.848,-27.832,-28.809,-90.820,0.000
1761114070.699,-46.387,-22.949,-24.902,-64.941,0.000
1761114070.703,9.277,-27.344,-23.438,-4.395,0.000
1761114070.707,3.418,-25.879,-25.879,-11.230,0.000
1761114070.711,-51.758,-29.297,-25.879,-66.406,0.000
1761114070.714,-62.988,-33.203,-28.320,-75.195,0.000
1761114070.718,-33.691,-31.250,-27.344,-40.527,0.000
1761114070.722,-1.465,-31.738,-26.367,-23.926,0.000
1761114070.726,-0.977,-32.715,-24.414,-51.758,0.000
1761114070.730,-17.578,-35.645,-23.438,-42.480,0.000
1761114070.734,-57.129,-35.156,-21.484,-64.941,0.000
1761114070.738,-37.598,-26.367,-17.578,-63.477,0.000
1761114070.742,12.207,-18.066,-21.973,-18.555,0.000
1761114070.746,0.000,-23.438,-23.926,-32.227,0.000
1761114070.750,0.000,-22.949,-22.949,-40.039,0.000
1761114070.754,0.000,-17.090,-22.949,-61.523,0.000
1761114070.757,0.000,-18.066,-24.902,-76.172,0.000
1761114070.761,0.000,-14.648,-27.344,-19.531,0.000
1761114070.765,0.000,-14.160,-26.855,10.254,0.000
1761114070.769,0.000,-20.996,-27.832,-42.969,0.000
1761114070.773,0.000,-27.344,-36.621,-78.125,0.000
1761114070.777,0.000,-26.367,-34.668,-80.566,0.000
1761114070.781,0.000,-18.066,-28.320,-46.875,0.000
1761114070.785,0.000,-17.578,-30.273,-16.113,0.000
1761114070.789,0.000,-23.926,-30.762,-32.227,0.000
1761114070.793,-44.922,-27.344,0.000,-61.035,0.000
1761114070.797,-49.805,-28.320,0.000,-62.500,0.000
1761114070.800,-10.254,-24.414,0.000,-26.367,0.000
1761114070.804,1.465,-28.320,0.000,-15.137,0.000
1761114070.808,-13.184,-30.762,0.000,-22.949,0.000
1761114070.812,-44.434,-23.438,0.000,-41.016,0.000
1761114070.816,-77.148,-20.020,0.000,-82.031,0.000
1761114070.820,-42.480,-22.461,0.000,-61.035,0.000
1761114070.824,7.324,-29.785,0.000,-16.113,0.000
1761114070.828,-33.203,-31.250,0.000,-42.969,0.000
1761114070.832,-80.078,-27.832,0.000,-73.730,0.000
1761114070.836,-80.078,-30.273,0.000,-83.496,0.000
1761114070.839,0.000,-43.457,27.344,-103.516,0.000
1761114070.843,0.000,-38.574,33.203,-75.195,0.000
1761114070.847,0.000,-33.691,70.801,-69.336,0.000
1761114070.851,0.000,-40.039,99.609,-117.676,0.000
1761114070.855,0.000,-47.852,116.699,-119.629,0.000
1761114070.859,0.000,-43.457,115.723,-61.035,0.000
1761114070.863,0.000,-38.086,105.957,-36.133,0.000
1761114070.867,0.000,-38.086,111.816,-20.508,0.000
1761114070.871,0.000,-24.414,110.840,-29.785,0.000
1761114070.875,0.000,-24.414,105.469,-55.176,0.000
1761114070.879,0.000,-22.949,98.633,4.395,0.000
1761114070.882,0.000,-14.648,94.238,20.996,0.000
1761114070.886,-172.852,-10.254,83.984,13.184,0.000
1761114070.890,-183.594,-12.207,78.613,-6.348,0.000
1761114070.894,-200.195,-21.484,75.195,-22.461,0.000
1761114070.898,-184.082,-25.391,65.430,-13.184,0.000
1761114070.902,-123.047,-24.414,58.105,34.180,0.000
1761114070.906,-82.031,-23.438,51.270,71.777,0.000
1761114070.910,-113.281,-22.949,43.457,12.695,0.000
1761114070.914,-116.211,-28.320,35.645,-8.789,0.000
1761114070.918,-65.918,-28.320,22.949,36.133,0.000
1761114070.921,-2.930,-24.902,10.254,95.215,0.000
1761114070.925,14.160,-28.809,1.953,98.633,0.000
1761114070.929,3.906,-27.832,-6.836,85.449,0.000
1761114070.933,15.625,-19.043,-7.812,132.812,0.000
1761114070.937,10.254,-17.578,-13.672,117.676,0.000
1761114070.941,44.434,-20.996,-19.043,127.930,0.000
1761114070.945,102.539,-17.090,-17.578,183.105,0.000
1761114070.949,82.031,-20.020,-26.855,152.344,0.000
1761114070.953,52.246,-23.438,-34.180,136.719,0.000
1761114070.957,37.598,-24.902,-41.992,126.465,0.000
1761114070.961,60.059,-27.832,-49.805,129.395,0.000
1761114070.964,98.145,-25.391,-51.270,170.410,0.000
1761114070.968,78.613,-29.297,-55.664,158.691,0.000
1761114070.972,35.156,-27.344,-61.035,108.887,0.000
1761114070.976,25.879,-20.508,-60.547,94.238,0.000
1761114070.980,62.988,-21.973,0.000,123.535,0.000
1761114070.984,97.656,-18.066,0.000,146.973,0.000
1761114070.988,94.238,-16.602,0.000,142.578,0.000
1761114070.992,51.270,-19.531,0.000,103.516,0.000
1761114070.996,41.992,-13.672,0.000,84.473,0.000
1761114071.000,81.055,-11.719,0.000,116.211,0.000
1761114071.004,98.145,-12.695,0.000,125.488,0.000
1761114071.007,75.684,-13.672,0.000,91.309,0.000
1761114071.011,24.902,-16.113,0.000,41.016,0.000
1761114071.015,17.578,-17.090,0.000,49.316,0.000
1761114071.019,55.664,-18.555,0.000,76.660,0.000
1761114071.023,88.379,-18.066,0.000,82.031,0.000
1761114071.027,0.000,-18.555,-56.641,96.191,0.000
1761114071.031,0.000,-18.066,-54.199,62.988,0.000
1761114071.035,0.000,-14.648,-49.316,31.738,0.000
1761114071.039,0.000,-8.789,-49.805,58.594,0.000
1761114071.043,0.000,-8.301,-48.828,85.938,0.000
1761114071.046,0.000,-14.648,-49.316,98.145,0.000
1761114071.050,0.000,-14.160,-47.852,60.547,0.000
1761114071.054,0.000,-8.789,-40.527,2.441,0.000
1761114071.058,0.000,-14.648,-42.969,-3.418,0.000
1761114071.062,0.000,-21.973,-42.480,53.711,0.000
1761114071.066,0.000,-19.043,-36.133,70.312,0.000
1761114071.070,0.000,-20.508,-36.133,30.273,0.000
1761114071.074,-13.184,-23.438,-36.621,-1.953,0.000
1761114071.078,11.719,-18.555,-30.762,18.555,0.000
1761114071.082,50.293,-18.555,-31.738,32.227,0.000
1761114071.086,51.758,-20.020,-35.645,27.832,0.000
1761114071.089,33.203,-18.555,-36.133,18.066,0.000
1761114071.093,-2.930,-18.066,-38.574,-23.926,0.000
1761114071.097,-6.836,-20.996,-41.992,-44.922,0.000
1761114071.101,46.387,-21.973,-39.062,0.488,0.000
1761114071.105,71.777,-25.879,-33.203,28.809,0.000
1761114071.109,35.645,-23.926,-36.133,-4.883,0.000
1761114071.113,-7.812,-19.043,-33.203,-26.855,0.000
1761114071.117,-8.789,-20.020,-30.762,-16.113,0.000
1761114071.121,27.344,-22.949,-33.203,3.906,0.000
1761114071.125,46.387,-22.949,-30.273,30.273,0.000
1761114071.129,19.043,-19.043,-26.855,12.695,0.000
1761114071.132,-17.090,-20.996,-29.785,-29.297,0.000
1761114071.136,-14.160,-23.926,-28.809,-23.926,0.000
1761114071.140,42.969,-21.484,-29.297,49.316,0.000
1761114071.144,27.344,-21.484,-33.203,9.766,0.000
1761114071.148,-6.348,-22.949,-33.691,-36.621,0.000
1761114071.152,-28.320,-25.879,-33.691,-47.852,0.000
1761114071.156,-20.020,-24.414,-34.180,-25.879,0.000
1761114071.160,26.367,-20.508,-33.691,17.090,0.000
1761114071.164,37.109,-24.414,-26.367,11.230,0.000
1761114071.168,0.000,-24.414,-25.391,-24.414,0.000
1761114071.171,0.000,-18.555,-28.320,-48.828,0.000
1761114071.175,0.000,-24.414,-31.250,-39.551,0.000
1761114071.179,0.000,-27.344,-34.668,-23.438,0.000
1761114071.183,0.000,-22.949,-31.738,2.930,0.000
1761114071.187,0.000,-23.926,-26.855,8.301,0.000
1761114071.191,0.000,-26.855,-26.367,-58.594,0.000
1761114071.195,0.000,-26.367,-27.832,-78.613,0.000
1761114071.199,0.000,-25.391,-27.832,-25.391,0.000
1761114071.203,0.000,-27.832,-23.926,16.113,0.000
1761114071.207,0.000,-26.855,-22.461,3.418,0.000
1761114071.211,0.000,-26.855,-19.043,-37.598,0.000
1761114071.214,-43.457,-22.461,-13.184,-59.570,0.000
1761114071.218,-8.301,-15.625,-18.066,-16.602,0.000
1761114071.222,15.137,-20.508,-22.461,-6.836,0.000
1761114071.226,4.395,-26.367,-23.926,-33.691,0.000
1761114071.230,-10.254,-19.531,-23.926,-50.293,0.000
1761114071.234,-29.297,-20.996,-25.391,-65.918,0.000
1761114071.238,-34.668,-28.320,-28.809,-83.008,0.000
1761114071.242,-3.906,-30.762,-29.785,-57.617,0.000
1761114071.246,18.555,-25.391,-29.297,-11.719,0.000
1761114071.250,-31.250,-28.809,-32.715,-62.500,0.000
1761114071.253,-59.570,-29.785,-34.668,-86.914,0.000
1761114071.257,-28.809,-25.879,-32.715,-42.969,0.000
1761114071.261,10.742,-27.344,-34.180,-16.602,0.000
1761114071.265,15.137,-25.879,-31.250,-20.996,0.000
1761114071.269,-12.207,-20.508,-25.391,-41.504,0.000
1761114071.273,-32.227,-15.137,-24.414,-70.312,0.000
1761114071.277,-24.414,-16.602,-22.461,-60.547,0.000
1761114071.281,5.859,-19.043,-20.508,-21.484,0.000
1761114071.285,11.230,-18.555,-25.391,-34.668,0.000
1761114071.289,-10.742,-16.602,-24.902,-54.199,0.000
1761114071.293,-41.016,-16.113,-21.484,-62.988,0.000
1761114071.296,-48.340,-18.066,-21.973,-81.543,0.000
1761114071.300,4.395,-17.090,-24.414,-42.969,0.000
1761114071.304,30.762,-18.066,-22.461,-9.277,0.000
1761114071.308,-5.859,-17.578,-19.043,-39.062,0.000
1761114071.312,-37.598,-22.461,-22.461,-65.918,0.000
1761114071.316,-27.832,-26.367,-23.438,-46.387,0.000
1761114071.320,-2.441,-21.973,-21.973,-34.180,0.000
1761114071.324,19.531,-19.531,-21.484,-22.461,0.000
1761114071.328,8.301,-20.996,-25.879,-13.184,0.000
